"","A10.HYB.wasp","A12.HYB.ctrl","A02.SEC.wasp","A04.SEC.ctrl","A06.SIM.wasp","A08.SIM.ctrl","B10.HYB.wasp","B12.HYB.ctrl","B02.SEC.wasp","B04.SEC.ctrl","B06.SIM.wasp","B08.SIM.ctrl","C01.SEC.wasp","C10.HYB.wasp","C11.HYB.ctrl","C12.HYB.ctrl","C02.SEC.wasp","C03.SEC.ctrl","C04.SEC.ctrl","C05.SIM.wasp","C06.SIM.wasp","C07.SIM.ctrl","C08.SIM.ctrl","C09.HYB.wasp","D10.HYB.wasp","D12.HYB.ctrl","D02.SEC.wasp","D04.SEC.ctrl","D06.SIM.wasp","D08.SIM.ctrl"
"Tpi",1936.111,1954.186,1099.155,1540.281,2029.396,2103.227,1695.827,2347.255,788.2514,1052.424,2267.833,2820.966,1248.086,1820.023,2002.464,1898.643,878.0249,1536.701,2148.988,2042.249,1664.546,3316.959,2901.253,1541.015,1458.451,1982.755,1073.736,1050.772,2150.444,3063.257
"TpnC73F",3.464214,0,0.9240478,1.632614,0.7007584,0.7722719,5.063114,2.71359,2.798874,1.72123,4.433503,3.433225,3.027158,0.2646729,0.2481675,0.3918767,1.246922,1.020301,0.9327879,1.090529,0.4873362,2.317364,0.1459309,3.485883,3.23826,2.139971,9.565192,0.1934767,0.8365316,12.31172
"TppII",177.8297,179.6969,131.5613,119.9065,104.0626,113.9653,153.4756,111.5156,144.9522,150.5,98.50088,111.0076,105.3899,143.3204,134.1345,140.4225,135.339,106.1113,119.5523,107.6508,94.15336,123.5155,113.9721,182.1161,167.4643,169.4857,132.8692,345.7428,100.105,108.107
"Tpr2",30.4081,34.37302,0,0,53.95839,51.08027,32.69928,35.92276,0,0,65.15322,65.23127,0,22.76187,39.33455,27.30074,0,0,0,53.12433,49.61083,59.90387,57.93459,32.13814,26.5229,36.37951,0,0,56.74473,57.34226
"Tpst",11.29077,15.51862,13.5142,14.69353,7.182773,11.14278,6.8563,12.5342,10.31164,14.20015,6.746636,4.087173,13.9025,12.04262,9.058114,11.2338,9.20804,12.62622,13.36996,6.854753,9.064454,5.561674,5.837238,9.182326,13.87826,12.5545,13.56518,17.02595,9.620114,4.384996
"tra2",16.29464,12.76298,18.59646,16.32614,15.41668,11.58408,17.40445,15.63545,11.04819,10.00465,13.68603,15.04079,19.39623,14.42467,13.40104,13.06256,12.27739,13.00884,15.08007,12.15161,13.35301,15.41047,14.30123,13.17834,12.79884,12.69716,13.21736,17.60638,12.6874,12.31172
"Traf-like",6.030299,9.4272,1.15506,0.7256064,2.978223,6.178175,6.223411,8.916081,0.1473092,0.2151537,1.734849,6.212502,0.6727018,5.161122,12.90471,9.796918,0.2877512,0.3826129,4.197546,3.115797,2.729083,3.24431,3.648274,3.230818,6.630724,10.98519,0,0.5804301,2.370173,5.90288
"Traf6",18.73242,18.70937,17.67241,14.51213,16.64301,15.66609,12.76327,13.82639,14.28899,16.78199,11.56566,15.69474,13.79039,13.76299,16.99947,19.07133,11.7978,12.49869,16.47925,15.11161,13.93782,14.83113,15.90647,17.17435,19.42956,17.54777,11.30432,13.34989,14.08162,10.28788
"tral",31.04962,34.37302,30.37807,32.47089,20.1468,20.29972,26.68683,27.1359,37.41653,33.77914,22.7458,19.45494,27.58077,31.76075,30.5246,33.7014,28.67921,33.03224,30.782,19.62952,22.9048,18.88652,13.86344,30.18265,35.00405,33.95421,31.47818,61.91254,25.51421,20.06979
"TRAM",1623.305,1845.266,726.0705,948.9117,997.1791,1079.305,1440.983,1859.714,643.1519,829.6328,1134.399,1382.609,884.3786,1589.758,1227.933,1633.734,468.8427,764.8431,905.1152,1141.939,869.7977,1451.945,1437.274,1611.668,1556.524,1509.251,811.4761,875.869,1196.659,1538.122
"Trap1",47.85748,50.61681,61.79569,61.85794,57.98775,47.10858,45.46255,42.77134,106.5045,93.05399,74.59851,49.53653,75.3426,53.59627,33.13036,35.66078,66.56645,96.2909,36.37873,67.92437,87.13571,44.60926,56.47528,49.7376,44.71883,33.81155,72.52155,58.23648,69.98981,47.56034
"trbl",42.21209,93.69187,181.9219,119.9065,73.93001,42.58528,66.8753,142.1404,173.0883,207.0855,90.59768,84.52273,69.06405,158.1421,48.14449,99.27544,246.8906,49.35706,131.9895,43.30957,140.7427,37.77304,100.1086,58.74988,130.9182,112.8478,81.39109,94.41663,108.3308,78.76128
"trc",5.517082,7.686794,6.468334,4.716441,3.678981,2.978763,3.375409,3.101245,3.682729,5.271266,3.662459,2.942764,5.605848,4.10243,8.313611,6.400653,5.850942,4.718892,7.773233,3.271586,4.288559,4.866465,4.377928,3.996012,6.013912,5.278596,8.695629,11.99555,3.764392,4.890957
"Trc8",47.60087,63.66986,59.13906,50.61104,43.62221,47.43956,51.15855,54.53023,56.71403,61.31881,37.97392,55.09509,44.62255,47.77346,64.1513,70.92969,55.15232,45.53093,69.64816,41.75167,38.49956,53.41525,48.74094,44.38124,64.1484,82.03224,51.65204,64.23426,42.66311,50.2588
"Treh",17.32107,17.5491,21.59962,7.437465,20.1468,22.72686,16.66608,13.43873,11.49012,5.916728,36.04631,16.02172,11.09958,13.49832,25.43717,20.11634,8.824371,8.289945,15.85739,17.29267,19.78585,13.20898,15.46868,14.87877,21.12579,27.10631,6.434766,13.15642,27.88439,16.86537
"trem",9.1096,11.74774,9.933513,11.7911,9.985807,7.060771,10.33719,8.657643,8.691241,7.100073,6.361114,7.683884,12.33287,10.05757,10.54712,8.360037,11.98963,11.09577,9.794273,7.789492,8.577117,7.994907,8.172133,8.84224,9.252173,7.989227,11.47823,11.22165,5.437456,6.408841
"Tret1-1",49.52543,47.86117,90.78769,53.87627,66.92242,62.55402,35.01987,47.16477,96.63482,93.05399,89.24835,83.54181,74.44566,56.50767,43.30523,44.02082,141.094,64.66157,37.00059,78.05071,89.18253,82.84577,80.40795,42.2557,62.45217,51.78731,128.8692,51.4648,74.45132,70.15994
"Trf",5.77369,4.060948,4.735745,7.800269,7.007584,6.2885,8.649487,5.039524,5.597749,4.840959,4.819025,4.904607,5.605848,4.49944,4.591099,3.396265,3.9326,6.631956,2.642899,6.075803,7.894847,6.372752,7.73434,5.696443,4.471883,3.994613,3.304339,4.449964,6.273987,3.879035
"Trf2",25.14763,37.56377,50.01408,40.27115,28.03033,19.08615,45.1461,31.27089,51.4109,52.60509,25.05893,23.37863,44.62255,40.36262,43.92565,47.28646,53.71356,43.23525,47.72765,25.86111,29.82498,27.11316,21.01406,33.83857,48.72811,58.49255,48.69552,61.52559,29.69687,21.58767
"trio",2.052868,4.931151,2.887649,5.442048,6.306825,4.302658,8.754968,1.292186,2.356947,1.183346,2.891415,1.634869,0.5605848,1.191028,3.350261,0.2612511,2.014259,1.402914,1.088253,1.869478,2.534148,0.9269457,1.459309,4.251077,2.621449,2.282636,1.217388,1.934767,1.951907,2.867113
"Trissin",0.6415212,11.16761,0,0,0.8759479,1.103246,0.9493339,3.747338,0,0,0,0,0,4.367103,3.97068,7.96816,0,0,0,0.3115797,0,3.360178,5.399445,1.10528,6.013912,9.843869,0,0,0.1394219,3.373074
"Trm7-32",10.13603,12.76298,9.818007,13.06091,16.8182,16.76933,13.7126,14.08482,11.34281,14.09257,25.82998,19.61843,14.46309,15.21869,10.17487,11.88693,13.23656,13.13637,10.41613,21.34321,19.10358,19.58173,22.03557,14.02855,9.560578,12.69716,13.56518,11.6086,17.84601,18.04595
"Trm7-34",8.339775,7.106659,7.16137,11.7911,5.956446,4.192333,7.700153,8.528425,9.869715,8.606149,6.939397,6.212502,13.56615,8.072524,7.94136,7.184407,12.56514,11.73346,9.794273,6.543173,5.6531,3.823651,7.150616,10.28761,5.859709,7.846562,12.17388,11.02817,5.437456,6.071533
"trol",511.549,867.4475,456.1331,273.9164,692.8748,505.7278,325.1996,410.915,450.9134,505.181,625.5095,581.0324,265.493,582.4128,480.8245,591.2113,410.0455,285.0466,376.3799,772.406,959.0777,561.4974,537.1718,322.2316,691.7541,693.2081,380.8686,563.0172,693.3453,641.896
"Trp1",156.2746,142.5683,11.78161,10.33989,231.2503,244.1482,141.1343,163.203,9.280478,8.498572,249.6255,311.4425,12.5571,144.1144,139.8424,164.9801,11.70188,9.310246,11.03799,241.0069,225.1493,292.5672,272.3071,150.5731,148.4974,137.9568,9.043454,10.25426,248.3105,279.2905
"Trpm",12.83042,13.63318,17.3259,12.69811,11.03694,11.80473,10.75912,10.33748,13.55244,11.72588,10.98738,9.809214,8.520889,9.131216,14.14555,13.84631,15.1549,6.376881,15.70193,9.970549,12.96314,8.226643,10.79889,9.352369,11.56522,17.69043,10.95649,13.34989,13.80277,12.48037
"TrpRS-m",7.441645,9.137133,14.66926,9.977088,12.96403,11.58408,23.4169,6.460928,13.11052,9.789495,16.57745,9.972701,13.56615,8.469534,6.94869,6.139402,10.83863,12.75376,7.928697,12.61898,11.98847,9.385325,7.004685,10.71271,8.789564,8.559886,13.39127,11.41512,12.96624,8.432685
"trr",20.01546,25.81603,21.59962,18.68436,21.72351,16.54868,24.89364,18.47825,31.08224,33.13367,15.22812,16.51218,23.20821,23.02654,22.33507,21.55322,19.75892,21.93647,14.30275,27.5748,29.92244,15.41047,18.09544,27.88706,30.22376,23.82502,22.95646,34.43885,25.65364,17.53999
"Trs23",10.13603,8.847065,9.240478,9.795686,5.606067,5.736877,8.754968,7.236239,7.512768,7.100073,7.324919,4.087173,13.56615,7.410842,7.693192,7.837534,10.6468,10.20301,12.43717,7.010542,4.970829,4.982333,6.858754,8.502154,7.247535,9.843869,8.521717,10.83469,3.903814,5.228265
"Trs31",13.47194,13.92325,12.59015,13.60512,15.59187,13.56992,17.50994,16.66919,12.96321,11.18799,17.34849,16.83915,15.69637,13.49832,18.98481,18.02633,15.7304,11.22331,15.54647,14.02108,12.57327,15.52634,15.03089,13.60345,12.64464,17.97576,17.39126,11.99555,16.31237,16.52806
"trus",12.1889,13.92325,13.28319,15.78194,21.8987,17.43128,13.39616,11.50045,13.99437,16.02895,18.11954,15.53126,16.92966,16.54206,9.182197,11.36442,19.37525,19.38572,6.995909,22.12216,21.7352,21.55149,18.97102,14.87877,10.33159,9.701204,14.43474,10.06079,19.93734,17.53999
"Trx-2",149.0895,131.5457,143.8049,158.7264,233.1773,226.2757,186.3859,216.4411,163.2186,150.2849,338.1028,308.4998,169.2966,163.9649,150.6377,147.3456,183.2016,194.8775,137.8971,237.7353,221.738,248.5373,262.9676,164.0916,134.6191,125.4023,184.8691,107.1861,234.7865,286.5426
"Trxr-1",3.849127,4.496049,5.659792,3.809433,1.927085,1.765193,4.430225,3.230464,7.807386,5.809151,2.313132,2.288817,5.381614,2.117383,3.350261,2.481886,6.23461,4.081204,5.441263,2.804217,1.949345,1.96976,2.043033,4.42112,4.317681,4.565272,6.260853,4.643441,1.533641,3.035767
"Ts",32.33267,29.44187,15.01578,32.47089,23.12503,30.5599,39.23913,29.07418,26.07372,20.4396,19.46886,22.07073,21.97492,33.34879,40.32722,24.55761,20.62217,29.58873,17.87844,21.03163,20.85799,25.49101,22.03557,45.74159,30.84058,27.10631,15.65213,23.2172,23.00462,22.5996
"Tsen2",3.079302,2.175508,2.772143,5.804851,3.503792,3.751035,4.852151,5.427179,3.093493,3.872767,6.361114,3.596712,4.821029,2.779066,2.233507,3.52689,4.508103,3.698591,3.109293,4.517905,2.436681,3.707783,4.66979,4.251077,2.467246,3.138625,3.130427,4.836917,3.206705,4.890957
"Tsen34",1.796259,1.740406,3.234167,2.721024,3.153413,1.21357,2.004149,2.196716,3.53542,2.581845,0.9638051,2.12533,2.242339,2.117383,2.97801,1.828758,4.124434,2.550752,6.063121,1.402108,1.364541,1.390419,1.313379,1.10528,0.7710144,3.994613,1.913038,2.515197,1.115376,0.5059611
"Tsf3",53.37456,55.54796,32.22617,8.344473,45.02372,110.8762,32.69928,64.7385,7.954695,8.175842,71.7071,110.8441,11.54805,45.12673,83.75653,69.62343,15.1549,8.800096,25.34074,102.8213,65.98532,125.9487,107.1133,40.47025,88.97506,57.06591,12.17388,40.24315,70.5475,90.06108
"TSG101",29.12506,25.38092,27.49042,34.6477,21.72351,23.05783,24.47172,26.87746,27.98874,25.60329,22.16752,25.17698,29.15041,27.52598,32.75811,29.1295,31.07713,26.7829,36.84512,20.09689,20.85799,25.60688,22.47337,21.51045,26.36869,24.25301,27.82601,27.66717,19.10081,26.30998
"tsh",3.977431,3.335779,2.541131,1.451213,6.306825,6.619473,2.74252,2.584371,4.566584,3.657613,8.288724,9.318753,6.27855,3.440748,2.729842,3.004388,4.699937,3.188441,3.109293,10.59371,10.62393,6.604488,6.712824,2.975754,2.467246,4.137278,5.217378,3.676057,5.995143,5.228265
"Tsp2A",17.96259,23.49548,7.045864,6.893261,25.2273,27.25016,23.83883,29.20339,7.21815,5.163689,15.61364,34.65922,5.830082,16.67439,25.43717,18.28758,8.440703,4.591354,9.172415,20.72005,18.22637,30.70508,27.14316,15.21885,12.95304,25.82232,7.130416,3.289104,13.66335,37.27247
"Tsp39D",11.80399,13.92325,15.82432,14.87493,14.19036,16.76933,17.7209,16.79841,14.87823,15.16834,15.03536,21.08981,16.92966,19.45346,16.99947,21.42259,18.60791,14.66683,22.8533,18.07162,16.17956,21.66736,21.15999,15.13383,18.04174,18.68908,12.52171,24.95849,16.17294,16.19076
"Tsp3A",17.19277,13.92325,28.06795,14.33073,19.79642,20.63069,13.18519,18.99513,25.92641,20.11687,19.66162,25.0135,19.73259,18.65944,19.48115,23.38198,18.32016,23.46692,22.8533,19.78531,15.69223,23.98472,19.84661,14.1986,17.11652,21.39971,23.30429,21.28244,20.77387,20.91306
"Tsp42Ea",2.566085,0.5801354,1.039554,0.1814016,4.730119,1.323895,2.320594,3.747338,1.178473,2.04396,1.156566,0.8174345,2.690807,0.5293459,0.8685862,0.914379,2.206093,2.550752,0.6218586,3.583166,2.534148,1.853891,0.5837238,3.825969,1.542029,2.282636,0.5217378,0.9673835,2.509595,3.710381
"Tsp42Ee",118.0399,106.4548,78.54406,74.19325,140.5021,113.3033,152.3154,133.3536,105.768,109.5132,110.2593,103.3237,86.44218,98.19366,98.64658,141.99,110.6883,85.19513,91.41322,106.4045,100.5862,102.4275,100.2546,133.9089,107.7878,107.2839,114.0867,121.1164,88.81178,125.9843
"Tsp42Ef",28.35523,33.50282,48.2815,31.56388,43.27183,35.19353,38.81721,39.92853,42.27773,48.40959,47.03369,51.82535,44.06197,34.53982,29.40785,37.88142,56.01557,45.53093,51.61426,29.91165,39.2793,35.10807,44.36301,25.93157,43.48521,45.22473,50.78247,47.20831,40.57178,38.11574
"Tsp42Eg",4.618952,14.06828,3.811697,3.809433,20.49718,23.27848,8.333042,8.916081,3.682729,4.518228,11.18014,28.93718,5.381614,3.440748,11.04345,1.698132,4.028517,4.718892,5.752192,10.28213,13.06061,3.823651,5.983169,16.06907,8.481158,9.415874,2.608689,3.289104,9.34127,21.75633
"Tsp42Eo",7.826558,7.106659,14.32274,10.70269,0.1751896,1.103246,8.122079,8.269988,0.2946183,1.506076,0.385522,0.8174345,4.036211,6.74916,12.65654,9.666292,0.5755025,3.315978,23.3197,0.6231593,0.09746724,1.622155,0.4377928,7.22683,10.7942,14.55181,1.565213,17.4129,0.6971097,0.6746148
"Tsp42Ep",1027.717,1171.728,630.0851,312.5549,144.3562,676.1792,978.4468,1140.095,0.883855,15.8138,75.1768,194.5494,142.2764,768.7425,1669.423,1289.797,4.60402,53.43826,1492.461,140.834,41.13118,443.0801,307.7684,693.8607,1312.112,1679.735,20.6956,1004.918,169.9553,379.8081
"Tsp86D",5.517082,6.381489,13.86072,11.7911,8.233911,6.950447,10.12623,9.949829,11.04819,12.15619,5.204548,5.395068,7.399719,6.74916,8.313611,9.274416,10.45496,6.759494,11.97078,5.608434,4.970829,4.287124,4.231997,7.821981,7.864347,8.131892,10.60867,12.96294,6.692253,5.228265
"Tsp96F",8.211471,5.65632,9.124972,12.15391,2.627844,0.4412982,8.122079,4.393431,10.75357,20.54718,2.891415,0.4904607,22.31128,7.543178,3.598429,2.612511,13.81206,23.722,12.59264,1.557898,0.8772052,0.8110775,0.5837238,10.20258,8.943767,3.423954,16.5217,82.22759,0.6971097,1.180576
"Tsp97E",10.00773,11.02257,27.60593,18.50296,4.029361,2.978763,10.02075,12.66342,31.67147,27.53968,3.469698,4.904607,35.76531,12.7043,11.78796,15.54444,28.67921,27.16551,39.17709,2.804217,4.775895,4.866465,3.356412,8.077046,11.71942,15.26513,33.04339,29.21498,2.649017,3.20442
"Tspo",154.2217,140.9729,216.6892,203.8954,162.2256,172.9889,187.1243,197.0583,182.958,197.6187,157.6785,182.9418,174.9025,117.5148,166.3963,159.8857,274.6106,176.257,215.9404,118.8676,126.3175,149.0065,155.8543,127.7023,152.8151,155.0766,218.0864,130.9837,119.3452,197.6621
"Tsr1",65.30685,60.33408,62.14221,81.26791,94.252,57.47909,54.63944,53.36726,102.5272,112.9557,88.86283,66.04871,58.74929,75.43178,40.57539,44.54332,55.34415,113.8911,29.38282,104.2234,117.0582,69.40506,78.21899,73.88371,52.42898,46.22338,73.91285,53.20609,116.975,70.49725
"tst",33.74401,38.579,35.92236,28.29865,30.65818,37.2897,35.23084,31.14167,36.9746,31.19729,29.6852,38.90988,31.7291,34.14281,32.50994,35.66078,30.8853,30.22642,35.60141,37.23377,41.42358,33.37005,35.16936,39.8751,35.77507,41.37278,28.34775,47.20831,37.08624,31.03228
"tsu",43.88005,42.63995,30.49358,38.63854,43.09664,42.6956,45.1461,56.72695,31.67147,40.23375,45.68436,44.30495,37.44707,42.61234,40.94764,42.84519,36.35257,49.22952,44.61836,43.93273,36.35528,45.1886,51.36769,49.56756,35.46666,38.23416,37.04338,31.92365,41.12947,45.19919
"Ttc7",27.58541,31.18228,38.00146,27.57304,27.67996,25.04367,28.5855,28.81574,34.76497,40.01859,29.6852,32.20692,30.04735,28.98169,30.15235,29.91326,35.68115,31.37425,33.26944,32.87165,29.33764,27.80837,29.76991,26.61174,35.62086,28.53295,35.47817,33.47147,33.74011,32.88747
"Ttd14",13.98516,16.24379,28.992,21.04258,21.19794,20.96167,17.08801,14.86013,21.80176,22.8063,22.55304,15.36777,22.19916,13.36598,20.5979,20.11634,21.86909,21.6814,17.10111,24.14742,19.29851,12.97724,15.32275,17.59946,16.80811,18.54642,16.86952,11.6086,18.26427,19.22652
"tth",97.25461,104.8595,115.1595,90.7008,74.1052,79.10271,78.47827,107.1222,89.26936,98.21768,72.47814,77.65628,107.408,89.85646,98.77066,99.14481,80.47443,107.3867,131.9895,75.24649,69.00681,82.61404,80.55388,83.49115,96.531,96.44138,97.56496,94.02967,70.12924,63.07649
"ttk",9.1096,11.74774,12.82116,11.97251,11.7377,11.14278,9.493339,9.174518,12.66859,13.44711,11.3729,6.049015,12.66922,12.43963,8.437695,10.45005,12.08555,12.75376,11.50438,14.48845,12.37834,12.51377,9.777373,12.58319,12.33623,13.26782,13.39127,18.18681,9.480692,10.62518
"TTLL12",147.9348,153.5908,142.4189,194.0997,200.5921,188.4343,139.2356,159.8434,178.686,196.8657,205.8688,197.0017,178.4902,166.6116,151.0099,152.44,177.0629,202.5297,139.2963,211.5626,206.3382,172.1802,196.4231,173.0188,137.7032,130.5383,182.2604,154.3944,201.1859,175.5685
"TTLL4A",20.91359,23.06038,19.63601,32.47089,13.83998,14.56284,18.35379,18.73669,30.34569,31.95033,17.92677,14.05987,22.75974,23.29122,14.5178,14.89132,20.33442,37.24099,14.45821,24.14742,23.00227,14.83113,17.65764,21.51045,19.42956,15.83579,21.21734,17.79986,19.24023,17.87729
"TTLL5",9.494513,7.831828,8.431936,8.163072,8.934669,7.171096,9.176894,7.365458,6.923531,6.669766,6.553875,7.520397,6.27855,7.543178,10.05078,7.053781,6.23461,9.182709,6.68498,9.1916,6.72524,8.921852,5.107583,8.587175,11.10261,9.986533,5.739115,6.191254,7.249941,7.083456
"ttm50",16.67955,15.37359,13.74521,21.40539,15.41668,15.44544,12.86875,14.73092,21.21252,23.02145,22.93856,13.56941,20.18105,15.74804,11.91204,10.58067,14.09981,22.82923,12.7481,19.9411,19.39598,14.71526,19.11695,17.08933,10.7942,8.417221,11.65214,15.09118,19.24023,13.32364
"tub",42.21209,49.16648,43.54575,43.71778,39.06728,50.74929,40.61039,49.49071,41.6885,42.38528,42.79295,49.04607,51.12533,49.22916,53.10784,51.85835,53.3299,48.84691,48.66044,46.11379,46.00454,51.79309,50.20025,43.61605,48.88231,50.07533,39.99989,51.65828,40.57178,41.48881
"tud",141.7762,206.0931,134.4489,108.6596,134.1952,127.6455,123.3079,134.1289,147.1619,180.4064,131.8485,132.0974,120.5257,153.775,141.8277,161.3226,125.8432,116.8245,106.4933,157.3477,156.7273,147.6161,128.7111,118.8601,168.8522,189.4588,128.8692,176.6442,134.9604,163.0881
"Tudor-SN",1094.563,1320.678,378.282,509.1943,951.9802,955.19,685.4191,923.1374,453.7123,614.6942,852.1965,1034.545,433.4442,1211.276,808.7779,996.4119,254.5639,531.4493,405.4518,1142.874,1042.899,1194.601,1172.701,1022.044,967.9315,900.7853,377.3903,478.0809,1023.915,1011.079
"tum",1.796259,2.755643,0.5775298,4.53504,5.080498,5.957526,7.805634,0.3876557,2.798874,0.9681918,1.542088,0.6539476,1.233287,2.382056,3.226177,1.698132,0.9591708,0.7652257,2.487434,1.402108,1.851878,0.2317364,1.167448,1.10528,2.313043,0.8559886,0.6956503,2.515197,3.764392,1.517883
"tun",2.309476,3.190745,2.887649,1.995418,2.102275,1.544544,2.109631,1.679841,3.093493,1.72123,2.505893,2.288817,2.354456,2.24972,2.357591,1.828758,3.644849,3.826129,3.575687,2.336847,2.241747,1.506287,2.043033,3.31584,2.929855,1.854642,3.304339,2.32172,2.649017,1.686537
"tut",0.8981296,0.8702031,0.115506,0,3.328602,3.530386,2.215112,0.5168742,0,0,3.084176,2.779277,0,1.85271,0.99267,1.17563,0,0,0,5.296854,2.436681,4.750597,3.502343,1.955495,1.07942,3.138625,0,0,2.788439,2.867113
"Twdlbeta",3.079302,2.900677,1.039554,1.08841,12.96403,9.377587,5.274077,3.101245,7.660077,1.398499,7.903202,0.8174345,0.6727018,1.058692,1.861256,6.139402,9.879459,0,1.399182,0.1557898,2.631616,1.738023,4.523859,3.570904,7.710144,0.7133238,1.043476,0,5.158612,0.1686537
"tweek",98.28104,174.1857,87.78454,74.01185,89.1715,86.05315,68.66849,82.57066,85.43932,93.37672,74.40575,83.37832,58.8614,115.9267,126.0691,134.5443,62.15427,51.90781,87.99299,99.39391,101.7558,78.32691,68.73348,72.69341,173.1698,163.0658,77.04327,153.6205,83.93201,72.35244
"tws",10.90586,12.90801,8.662948,7.98167,7.007584,9.267263,10.65364,8.916081,4.419275,8.390995,6.939397,8.828293,7.063369,8.204861,10.17487,12.14818,6.810113,9.310246,7.462303,11.68424,10.42899,10.42814,10.06924,10.03254,7.555941,11.41318,9.565192,8.512974,10.87491,8.601339
"Txl",135.7459,165.0485,109.1531,113.9202,145.057,208.7341,137.5479,147.3092,140.533,135.6544,140.5228,173.9501,123.5529,143.7174,143.9371,135.72,166.7998,136.9754,109.9135,157.8151,117.3506,182.6083,171.9067,141.5609,126.2922,131.9649,133.0431,113.1839,145.9748,164.9433
"tyf",45.67631,58.73871,55.90489,51.15525,53.08245,42.2543,40.08299,43.93431,57.15596,61.74912,52.04548,45.44936,43.72562,58.88973,48.76491,50.29085,51.31564,40.17435,45.55114,59.66751,61.79423,52.02483,47.71942,50.50279,58.13449,57.4939,49.39117,48.56265,54.09571,51.60803
"TyrRS",212.6001,213.3448,261.9675,251.2412,144.5314,132.8308,187.5462,223.0312,301.3946,305.088,162.8831,165.9392,313.479,242.7051,168.5057,176.4751,332.1608,322.16,233.3524,168.8762,152.8286,168.4724,170.8851,231.9387,170.7026,152.0806,293.0427,242.0393,156.1526,161.4016
"tzn",132.41,142.4232,90.67219,110.8364,113.3477,150.593,128.582,146.9215,83.37699,86.59938,131.6558,143.705,106.8475,113.0153,145.6743,116.9099,93.90282,112.8708,133.3887,115.5961,106.1418,133.8278,136.1536,123.0262,98.99825,125.8303,119.304,94.6101,105.9607,147.7406
"U2A",31.81945,27.8465,23.2167,32.83369,23.12503,26.58822,28.69098,23.0009,28.13605,32.05791,26.98654,25.34047,25.67478,28.98169,25.06492,22.72885,22.25276,27.29305,20.6768,25.08216,25.04908,25.1434,28.3106,34.51874,26.9855,24.96633,29.21731,26.89326,26.35075,23.27421
"U2af38",52.21982,44.38036,41.00462,57.3229,43.27183,38.28262,53.1627,61.37882,45.22392,51.85205,45.4916,42.67008,47.42547,46.4501,44.79423,51.46648,38.46275,57.00932,44.77382,35.2085,36.45275,40.66974,47.42756,53.98867,38.08811,42.37143,47.65205,36.18014,42.24485,38.79035
"U2af50",60.30299,52.79232,40.88911,57.3229,64.64496,63.10564,55.48329,55.04711,39.33155,54.97178,58.59935,52.31581,45.74372,58.75739,54.2246,55.25462,37.21583,58.66731,44.61836,62.00435,52.92471,62.22123,57.64272,57.30451,49.19072,50.218,42.7825,35.01928,60.64854,50.2588
"U4-U6-60K",26.55898,25.38092,21.59962,30.47547,30.48299,25.154,25.52653,28.16965,24.60063,32.81094,22.16752,21.2533,19.50835,24.74692,26.92617,22.20635,22.73235,27.42059,20.52133,20.72005,22.9048,28.96705,26.99722,27.37693,22.82203,24.11035,21.91299,18.38029,26.90843,21.58767
"Uba1",700.5411,751.8555,477.0397,404.707,405.9143,606.3437,617.1725,613.6589,393.3155,435.4711,374.1491,418.8534,378.7311,649.1103,831.237,770.5603,370.5277,385.2912,729.4402,456.9316,434.2166,432.9995,438.6684,561.3122,830.2283,847.4287,362.4338,1543.17,418.5447,386.0483
"Uba3",27.07219,27.12133,33.15021,44.26199,22.07389,23.16816,27.74165,31.40011,38.74231,34.10187,27.56483,27.4658,36.77436,22.36486,27.42251,27.43137,43.06677,39.6642,29.53828,26.79585,20.46812,27.3449,26.12164,30.26767,26.8313,26.25032,38.43468,35.21276,24.95653,26.98459
"Uba5",167.3087,155.7664,85.35891,111.562,128.414,136.4715,138.7082,168.7594,97.51867,118.4421,141.6793,157.9283,121.0863,178.7866,131.0324,136.765,85.3662,116.4418,106.6488,156.2572,121.2492,171.3691,168.2584,174.5492,139.2452,116.8424,101.5649,102.5426,135.9364,154.8241
"Ubc10",131.2552,119.3629,92.28927,105.0315,103.3619,109.3316,118.8777,129.7354,83.67161,109.6208,100.6213,120.6533,103.9324,111.692,130.1639,128.5356,92.75181,109.8099,119.0859,98.30338,85.57624,126.2964,120.2471,121.9209,99.61506,117.6984,98.0867,116.6664,90.9031,117.5516
"Ubc2",46.70274,44.38036,42.6217,36.09892,39.41766,37.62067,51.79144,41.86681,29.31453,38.08221,50.50339,42.83357,41.37116,35.33384,44.67015,46.89458,32.41997,37.6236,45.39568,36.7664,36.74515,45.07274,46.11418,40.04514,38.08811,43.94075,45.39118,39.08229,45.17271,44.86189
"Ubc4",41.05735,39.44921,35.69134,39.54555,32.05969,31.66315,53.1627,41.86681,27.98874,30.87456,37.97392,38.7464,41.03481,37.84823,48.889,43.36769,34.91382,38.13375,45.55114,34.42955,28.16803,36.61436,34.8775,38.00463,38.08811,38.09149,39.30424,40.24315,33.60069,37.10381
"Ubc6",2.309476,2.900677,2.887649,3.44663,3.328602,3.64071,3.269928,4.393431,1.031164,1.72123,4.240742,3.596712,3.811977,3.308412,3.350261,2.481886,2.781595,2.933365,4.508475,2.336847,2.144279,3.591915,2.626757,2.720689,1.850435,3.138625,2.608689,1.74129,2.091329,2.698459
