"dmel_gene","logFC.cis","logCPM.cis","F.cis","PValue.cis","FDR.cis","logFC.trans","logCPM.trans","F.trans","PValue.trans","FDR.trans","logFC.total","logCPM.total","F.total","PValue.total","FDR.total","Category","Category.factor","Cat.main.factor","Cat.main","sub.cat"
"Hel25E",0.762275313519936,6.56615859934088,46.5195232638319,6.00131903169489e-08,7.01660100435104e-07,-0.0374742568656592,6.56615859934088,0.0570143106680629,0.812648882502323,0.919702834581919,0.724801056654277,6.56615859934088,42.508915138704,1.48977422965695e-07,1.01825146453444e-06,"Cis only",1,1,"Cis related","Cis only"
"Helz",0.151346275362072,6.33338305780394,1.14068778830698,0.292700888043332,0.434417775593583,0.15152317298589,6.33338305780394,0.576959079915577,0.452510834918667,0.676248522920559,0.302869448347962,6.33338305780394,4.64470319840882,0.0379945775465762,0.0669248691346817,"Conserved",7,7,"Conserved","Conserved"
"Hem",0.797549809655127,4.36647338662869,24.6561013074933,1.71503424776212e-05,0.000106392074620849,-0.391606060705736,4.36647338662869,3.07357343081321,0.0881882743846794,0.256261716618405,0.405943748949391,4.36647338662869,6.78224464174297,0.0133481678612966,0.0268966123693361,"Cis only",1,1,"Cis related","Cis only"
"Hen1",1.0584159921544,4.08940592875107,18.6364039189767,0.000120536972577991,0.000595804489873744,-0.150191128897561,4.08940592875107,0.184117078528305,0.670446035568258,0.835158272935241,0.908224863256836,4.08940592875107,13.4353001314803,0.00079921058513414,0.00224365954662799,"Cis only",1,1,"Cis related","Cis only"
"hep",-0.110507380392348,3.14014426566838,0.225377632875778,0.637874039926386,0.75737063426385,0.183746883077557,3.14014426566838,0.322485643366691,0.573684468564712,0.768366071239368,0.0732395026852084,3.14014426566838,0.106225734605272,0.746392105096539,0.80173419157473,"Conserved",7,7,"Conserved","Conserved"
"her",0.105203243736621,3.72268270103568,0.457572305702988,0.503135173158798,0.644516286523864,0.364075654990479,3.72268270103568,2.85160060698526,0.100031030694015,0.275681747930427,0.4692788987271,3.72268270103568,9.85693385815753,0.00339545377693888,0.00806116092575695,"Ambiguous_total.but.no.cis.or.trans",6,6,"Ambiguous","Ambiguous"
"HERC2",0.325016000880901,5.1961105459443,3.83086426431241,0.0581988934477202,0.121355560865179,-0.041590414018061,5.1961105459443,0.0322526223486362,0.85849332108859,0.943355442832642,0.28342558686284,5.1961105459443,3.06522583419033,0.0886038122366055,0.137498233498624,"Conserved",7,7,"Conserved","Conserved"
"Herp",0.0551402083114606,6.08694800981614,0.175841814098305,0.67749267941506,0.790063629198177,-0.628014889256237,6.08694800981614,11.4890062392626,0.00172569263560744,0.0217638748891709,-0.572874680944777,6.08694800981614,19.213968276201,9.89625673536826e-05,0.000349996439274341,"Trans only",2,2,"Trans related","Trans only"
"Hers",0.0462243651632674,4.25258056522361,0.0571291808736776,0.812463902667837,0.88825811492992,-0.490854748300391,4.25258056522361,3.33074478164373,0.0764018221299104,0.23772113598217,-0.444630383137123,4.25258056522361,5.65314610409081,0.022924200202126,0.0430199408915528,"Ambiguous_total.but.no.cis.or.trans",6,6,"Ambiguous","Ambiguous"
"Hex-A",0.0682321991111907,6.98373217033178,0.0948193442609929,0.759933164516895,0.851503521996572,-0.97723159562092,6.98373217033178,9.79591008071857,0.00348459391406071,0.0336717464186009,-0.908999396509729,6.98373217033178,16.9630503888295,0.000216363459574465,0.000700853996496426,"Trans only",2,2,"Trans related","Trans only"
"Hex-C",2.92226751942717,6.43370200921858,20.3711926267636,7.54585376012064e-05,0.000393858690483608,-1.75998860086789,6.43370200921858,4.37023524171642,0.0442789650198255,0.170032594423116,1.16227891855928,6.43370200921858,4.17693547794144,0.0489499231646699,0.0833557807420305,"Ambiguous_cis.but.no.total",1.1,1,"Cis related","Cis*"
"Hexim",-0.0762638560127156,3.68727629932378,0.184801414796753,0.669871781781417,0.782645869661853,-0.229236584578784,3.68727629932378,0.861088263096692,0.359687584664289,0.593804110615822,-0.3055004405915,3.68727629932378,3.1516321675923,0.0844072275145274,0.131851466054601,"Conserved",7,7,"Conserved","Conserved"
"Hexo2",-0.0280684437370169,6.83809910512669,0.00610154859648455,0.938192178163357,0.964792411691581,0.902993094969793,6.83809910512669,3.13163138781228,0.0856700504943683,0.251443875313949,0.874924651232777,6.83809910512669,5.79279232570096,0.0216150970093243,0.0409319424692579,"Ambiguous_total.but.no.cis.or.trans",6,6,"Ambiguous","Ambiguous"
"Hf",0.66636001413901,9.57972969555598,19.5161193987,8.93438051977932e-05,0.000454866155766224,-0.113522723255688,9.57972969555598,0.286034307107324,0.596100261865884,0.78388492682512,0.552837290883323,9.57972969555598,13.4994904497878,0.000779670738936232,0.00219624937742298,"Cis only",1,1,"Cis related","Cis only"
"hfp",0.341921997449417,4.71299499678463,8.65941560428127,0.00569543892234864,0.0172564853689941,-0.0369854894271197,4.71299499678463,0.0518320775150788,0.821208821936867,0.922640931471664,0.304936508022297,4.71299499678463,7.20401397991636,0.0109705240078229,0.0227135557478633,"Cis only",1,1,"Cis related","Cis only"
"hfw",-0.318405785992684,5.27200300250967,4.71822195867647,0.0365910199666799,0.0825332629207591,0.132982923105313,5.27200300250967,0.421438438053023,0.520389485418581,0.731696477941406,-0.185422862887371,5.27200300250967,1.67533550535243,0.20388434356116,0.278095334382488,"Conserved",7,7,"Conserved","Conserved"
"hgo",-1.39717581665503,1.78252308535754,2.05350255877254,0.160801215409428,0.274294967171111,2.62899328879152,1.78252308535754,3.94176253252701,0.0550457820990017,0.197711859862859,1.23181747213649,1.78252308535754,1.88967813278986,0.178047037159369,0.247819531553194,"Conserved",7,7,"Conserved","Conserved"
"Hil",0.603523321797446,1.52388495250805,2.15160180502439,0.151206046877594,0.26236357816792,-0.42695756400432,1.52388495250805,0.561896420113476,0.458425587661955,0.681452986413639,0.176565757793125,1.52388495250805,0.200741923530826,0.656839356420362,0.729022729964883,"Conserved",7,7,"Conserved","Conserved"
"HINT1",0.478230534370752,7.89513510871791,17.8400427820041,0.000158821603288173,0.00075520052319515,0.206633945062077,7.89513510871791,1.67596906955168,0.203800781523429,0.42090028403571,0.684864479432829,7.89513510871791,36.5736608495507,6.27928284191761e-07,3.72335995721821e-06,"Cis only",1,1,"Cis related","Cis only"
"HipHop",0.17381114646621,2.53187998370425,0.42868045442845,0.516848157695512,0.656196123080125,0.197567872071704,2.53187998370425,0.285700127280535,0.596314152424825,0.78388492682512,0.371379018537913,2.53187998370425,2.0741450150038,0.158556712392751,0.224719995402048,"Conserved",7,7,"Conserved","Conserved"
"Hipk",-0.544321351829341,5.5746062454608,8.55735088803541,0.00595737947372077,0.0178649478605422,-0.205728899690021,5.5746062454608,0.622095551967063,0.435494345500467,0.660956445568668,-0.750050251519362,5.5746062454608,16.5951218722876,0.000246761626354714,0.000787008036814233,"Cis only",1,1,"Cis related","Cis only"
"HIPP1",0.157667743607508,3.48450820442403,0.974738788831491,0.330168617267994,0.476228696430961,-0.137301581576977,3.48450820442403,0.38935458251568,0.536619738365263,0.742954438544718,0.0203661620305312,3.48450820442403,0.0180968827935144,0.893745908452788,0.9198474356052,"Conserved",7,7,"Conserved","Conserved"
"Hira",0.359132408857916,4.66097688692792,11.6673539312905,0.00160556543416306,0.00581490863145498,-0.669891677783872,4.66097688692792,20.7985442047243,5.82844592149971e-05,0.00208356458877209,-0.310759268925957,4.66097688692792,9.17826228622512,0.00454157447971463,0.01041080147438,"CisxTrans",3,3,"CisxTrans","CisxTrans"
"His2Av",0.0917773973939415,5.17696789454956,0.255364683094319,0.616439252395905,0.742026803574431,0.235039879995009,5.17696789454956,0.843518173728419,0.364577620705593,0.599465981894801,0.326817277388951,5.17696789454956,3.27891104865517,0.0786271633664405,0.124031230085029,"Conserved",7,7,"Conserved","Conserved"
