"dmel_gene","logFC.cis","logCPM.cis","F.cis","PValue.cis","FDR.cis","logFC.trans","logCPM.trans","F.trans","PValue.trans","FDR.trans","logFC.total","logCPM.total","F.total","PValue.total","FDR.total","Category","Category.factor","Cat.main.factor","Cat.main","sub.cat"
"Acf",-0.25877020071622,6.65278830399949,0.768054747990824,0.391887292446046,0.585113350595214,-0.389157799558593,6.65278830399949,0.877779958875988,0.360698493884438,0.592183179346533,-0.647928000274812,6.65278830399949,4.88198912868156,0.0397590683487275,0.0744683904638219,"Conserved",7,7,"Conserved","Conserved"
"Ack",-0.607332810675526,5.81841975543115,19.3236466779969,0.000318101853494646,0.00226755037457332,-0.152720495752052,5.81841975543115,0.622572797062392,0.439936776550366,0.654727434692938,-0.760053306427578,5.81841975543115,30.9206324692329,2.40383952419966e-05,0.000161944489018559,"Cis only",1,1,"Cis related","Cis only"
"Acox57D-d",-0.424782007537058,3.9718150163356,0.113972094762791,0.739710206480949,0.858141926366177,-1.15944048965575,3.9718150163356,0.464636095582091,0.504449165844389,0.704186482189844,-1.58422249719281,3.9718150163356,1.8828954232638,0.187459825424201,0.26264291609898,"Conserved",7,7,"Conserved","Conserved"
"Acox57D-p",-0.890417840213585,5.84971223396513,7.82075856206148,0.0115932117168872,0.0414604690214101,-0.59318517875223,5.84971223396513,1.79360645015319,0.196465166644758,0.438389912881176,-1.48360301896581,5.84971223396513,22.1925166406911,0.000156453840787664,0.000785994295385645,"Cis only",1,1,"Cis related","Cis only"
"Acp95EF",-2.68677187101856,0.942168347285145,12.3008460495869,0.0023881471054884,0.0115892143343618,-0.0518467707348582,0.942168347285145,0.00340066871044733,0.954678102359501,0.984115289533342,-2.73861864175342,0.942168347285145,15.1635738071353,0.00099337069145817,0.00356222324775109,"Cis only",1,1,"Cis related","Cis only"
"Acph-1",0.844291031446827,5.24409296197117,36.9547030941105,7.97110158169866e-06,0.000100833479240912,0.041769128514135,5.24409296197117,0.0467621116161029,0.831126921489868,0.913627141067343,0.886060159960962,5.24409296197117,42.1430004575563,3.39173639892605e-06,3.23533625756508e-05,"Cis only",1,1,"Cis related","Cis only"
"Acsl",0.542340081864492,6.88253424029622,3.1139219995859,0.0938770338789146,0.213633025759825,-0.587660800709964,6.88253424029622,1.85655311089143,0.189134163303313,0.430035651476283,-0.0453207188454724,6.88253424029622,0.0223838392013159,0.882664860190118,0.915645454769493,"Conserved",7,7,"Conserved","Conserved"
"Act5C.Act42A.Dsim_GD10342",0.197151557238777,13.6545418771284,2.09350444983981,0.164405462278608,0.322649835729396,0.173003367336296,13.6545418771284,0.80655444465833,0.38050611643563,0.610746564660823,0.370154924575073,13.6545418771284,7.36557487148893,0.013860014696987,0.0309532504346344,"Ambiguous_total.but.no.cis.or.trans",6,6,"Ambiguous","Ambiguous"
"Act5C.Act42A.Dsim_GD16764",0.619967001938231,14.40242606645,17.55240417832,0.000507650482507655,0.0033061833229877,0.131497279341808,14.40242606645,0.397819766361449,0.535815072871761,0.723796289218576,0.751464281280039,14.40242606645,25.6977778205821,7.04047531017039e-05,0.000395932913231863,"Cis only",1,1,"Cis related","Cis only"
"Ada1-1.Ada1-2",-0.310750580057652,3.88776627725116,1.45682666144382,0.24241293242199,0.423840973989393,0.416126153720858,3.88776627725116,1.34539390078808,0.260613270667987,0.502130273283222,0.105375573663206,3.88776627725116,0.177836943291016,0.678024518163652,0.743571586967415,"Conserved",7,7,"Conserved","Conserved"
"Ada3",0.188293338103316,6.53249927984915,2.85566095719564,0.107577886510371,0.236170840747587,0.087124089199779,6.53249927984915,0.308553327430364,0.585123477651317,0.760040961489953,0.275417427303095,6.53249927984915,6.21269880728571,0.0222010135641426,0.0457753677569185,"Ambiguous_total.but.no.cis.or.trans",6,6,"Ambiguous","Ambiguous"
"AdamTS-A",0.748903530294332,6.63234042863533,3.90964106835536,0.0629537962848764,0.156494474742094,-0.60944246113869,6.63234042863533,1.31892018710018,0.265276488701706,0.506019977359591,0.139461069155642,6.63234042863533,0.139738813526637,0.712748733217865,0.773133779091967,"Conserved",7,7,"Conserved","Conserved"
"Adar",-0.381711040410377,2.01106656652499,0.883675794576644,0.359126642825743,0.553107457198772,0.312773362543649,2.01106656652499,0.315980095894922,0.580678693360008,0.756385561096058,-0.0689376778667278,2.01106656652499,0.0327455089135082,0.858338936012689,0.896581759894442,"Conserved",7,7,"Conserved","Conserved"
"Adck1",0.0214004991166265,4.41222455039057,0.0120296065606824,0.913826538976515,0.956815203076839,0.000248558931761183,4.41222455039057,8.22769528530187e-07,0.999285827722665,0.999919666058316,0.0216490580483877,4.41222455039057,0.0129283929147823,0.910679381066312,0.938432063904043,"Conserved",7,7,"Conserved","Conserved"
"Adck5",-0.0368965714281133,4.60956489456695,0.0369163424538516,0.849696913533064,0.924299754595777,-0.0663991788331061,4.60956489456695,0.060975717986304,0.807638455336384,0.898086382553364,-0.103295750261219,4.60956489456695,0.301172807914208,0.58961107991819,0.6661380266799,"Conserved",7,7,"Conserved","Conserved"
"ADD1",4.62438682148504,1.7948845199845,32.1365336313374,1.90376119160081e-05,0.000213213169547649,0.554715499349416,1.7948845199845,0.221056936585088,0.661099601243773,0.81118874076783,5.17910232083446,1.7948845199845,47.0012045972019,1.62666267043231e-06,1.73697279079563e-05,"Cis only",1,1,"Cis related","Cis only"
"Adf1",0.995514201477379,5.47397900439429,76.9887627615605,4.53434098118026e-08,1.25887624609084e-06,0.345064016895519,5.47397900439429,4.78201186253643,0.0416193148524308,0.201028167880522,1.3405782183729,5.47397900439429,142.751887500917,3.20307386970982e-10,1.40143553837534e-08,"Cis only",1,1,"Cis related","Cis only"
