"dmel_gene","logFC.cis","logCPM.cis","F.cis","PValue.cis","FDR.cis","logFC.trans","logCPM.trans","F.trans","PValue.trans","FDR.trans","logFC.total","logCPM.total","F.total","PValue.total","FDR.total","Category","Category.factor","Cat.main.factor","Cat.main","sub.cat"
"Adar",-0.651014673428924,2.01106656652499,1.28751540099205,0.270776075181564,0.999912223430608,0.221941765317531,2.01106656652499,0.0804792727135875,0.779751501690255,0.925920578456099,-0.429072908111393,2.01106656652499,0.635234197479065,0.435398886698554,0.602657866002328,"Conserved",7,7,"Conserved","Conserved"
"Adck1",0.320312002700308,4.41222455039057,1.357105605353,0.258618197796625,0.999912223430608,0.0183917410552648,4.41222455039057,0.00227631000928541,0.962450327408189,0.999956004160977,0.338703743755573,4.41222455039057,1.57882066772816,0.224329440538609,0.396460641321248,"Conserved",7,7,"Conserved","Conserved"
"Adck5",0.0401551050153555,4.60956489456695,0.0217271359523583,0.884385602235117,0.999912223430608,-0.196607196262387,4.60956489456695,0.265636017900991,0.612285657734613,0.827342216024798,-0.156452091247031,4.60956489456695,0.343605417925448,0.564731990409706,0.711818697589295,"Conserved",7,7,"Conserved","Conserved"
"ADD1",-0.469044162732814,1.7948845199845,0.129930494558948,0.722524798415345,0.999912223430608,1.54542575446103,1.7948845199845,0.905800335323463,0.35331541150946,0.656579533886526,1.07638159172821,1.7948845199845,1.16213079090305,0.294670945558401,0.471207383069806,"Conserved",7,7,"Conserved","Conserved"
"Adf1",-0.0636509961655322,5.47397900439429,0.160653537454462,0.693077037010841,0.999912223430608,1.52220707478026,5.47397900439429,46.1316157756823,1.84758130016842e-06,0.000335014012518453,1.45855607861473,5.47397900439429,84.8113785843795,2.15123537409015e-08,2.41441842517565e-06,"Trans only",2,2,"Trans related","Trans only"
"Adgf-A",0.0851137465641754,9.83099926782016,0.0650435208304744,0.80146592694503,0.999912223430608,3.11563191596242,9.83099926782016,43.0614993955413,2.93852666929188e-06,0.000378066540988163,3.2007456625266,9.83099926782016,87.6066696763709,1.67089024325659e-08,2.17890575873652e-06,"Trans only",2,2,"Trans related","Trans only"
"Adgf-A2",-0.0971336704578958,4.30413100062975,0.0304711103297684,0.863292854816101,0.999912223430608,2.37425650831061,4.30413100062975,8.78207825739099,0.00804955970976332,0.0900624734974342,2.27712283785272,4.30413100062975,16.5556116549484,0.000667710213408815,0.00652253958468796,"Ambiguous_total.but.no.trans.no.cis.yet.large.transFC",2.2,2,"Trans related","Trans**"
"Adgf-B",-0.498728458640576,0.924317548154004,0.21209743389061,0.650414281334409,0.999912223430608,4.37251651073412,0.924317548154004,7.16085438998457,0.0150389030102086,0.129836683107775,3.87378805209354,0.924317548154004,10.7888971939838,0.00394209864733034,0.0243496140101494,"Ambiguous_total.but.no.trans.no.cis.yet.large.transFC",2.2,2,"Trans related","Trans**"
"Adgf-C",-0.449317092537341,6.03595537950562,1.46547354402661,0.241070684549854,0.999912223430608,2.55262008902893,6.03595537950562,21.3732553824268,0.000190537137439237,0.00662470237455087,2.10330299649159,6.03595537950562,26.3739175190267,6.08186735730769e-05,0.00109841287167023,"Trans only",2,2,"Trans related","Trans only"
"AdipoR",0.162799874535132,6.64026181050834,0.257591541423178,0.617685702054037,0.999912223430608,0.154782299550335,6.64026181050834,0.11732512376708,0.735756146693807,0.899030269587637,0.317582174085467,6.64026181050834,0.995536320204175,0.3310708572598,0.506202542621867,"Conserved",7,7,"Conserved","Conserved"
"Adk2",0.236499358434236,7.19219246668394,0.153231071261412,0.699952996648465,0.999912223430608,-0.365324533231847,7.19219246668394,0.184655652596754,0.672381711012619,0.864022783335339,-0.128825174797611,7.19219246668394,0.0463895342104893,0.831833515449453,0.902678830280985,"Conserved",7,7,"Conserved","Conserved"
"Adk3",-0.632781704255335,6.1994761325476,2.47777592722166,0.132154257556012,0.999912223430608,0.218975446855158,6.1994761325476,0.144830275228655,0.707794127129993,0.886306773257454,-0.413806257400177,6.1994761325476,1.05153627973758,0.318175898315962,0.493350342039006,"Conserved",7,7,"Conserved","Conserved"
"adp",0.112147300363546,6.5522546959372,0.325467107140336,0.57510066301635,0.999912223430608,-0.116216931287037,6.5522546959372,0.176158352609608,0.679456065321627,0.868408991065089,-0.00406963092349135,6.5522546959372,0.000427414443086132,0.98372368954353,0.99619976515902,"Conserved",7,7,"Conserved","Conserved"
"AdSL",-0.0505784689953644,8.39134303384811,0.0470064793381132,0.830693455360248,0.999912223430608,0.503045081364424,8.39134303384811,2.33010469671837,0.143552335369273,0.442054039155233,0.45246661236906,8.39134303384811,3.77647576982008,0.0671132468385253,0.178901875522287,"Conserved",7,7,"Conserved","Conserved"
"AdSS",0.197392747767476,6.71961639891095,0.574981700174041,0.457693102987778,0.999912223430608,-0.715190012092803,6.71961639891095,3.81272014803345,0.0659265612711636,0.306398775951883,-0.517797264325327,6.71961639891095,4.03700428006728,0.0591004100632127,0.163892406025073,"Conserved",7,7,"Conserved","Conserved"
