"dmel_gene","logFC.cis","logCPM.cis","F.cis","PValue.cis","FDR.cis","logFC.trans","logCPM.trans","F.trans","PValue.trans","FDR.trans","logFC.total","logCPM.total","F.total","PValue.total","FDR.total","Category","Category.factor","Cat.main.factor","Cat.main","sub.cat"
"CG30090",5.06893012517617,4.40934024647236,67.2889563092558,1.28663792040032e-07,3.08500683186894e-06,-3.25323365382663,4.40934024647236,17.8474140513975,0.00047224704552974,0.006436959083125,1.81569647134954,4.40934024647236,12.7287304821021,0.00209274994210975,0.00672715170300361,"CisxTrans",3,3,"CisxTrans","CisxTrans"
"CG30091",0.162157319169456,8.17950211468478,1.19338533492362,0.288458146130176,0.492592010630196,0.133318730448067,8.17950211468478,0.403800466957086,0.532797084431392,0.799810347677714,0.295476049617523,8.17950211468478,3.96289850958811,0.0612612992371728,0.111933963794973,"Conserved",7,7,"Conserved","Conserved"
"CG30094",0.742538285623547,4.59844442405636,4.75242582039148,0.042188740188028,0.119748100690826,0.504357491405781,4.59844442405636,1.11536358001998,0.304310634945418,0.615977973651988,1.24689577702933,4.59844442405636,13.4288099395884,0.00167273610605224,0.00556119480962676,"Ambiguous_total.but.no.cis.or.trans",6,6,"Ambiguous","Ambiguous"
"CG30096",-1.2282989743234,1.11497431116113,3.63063383984429,0.0721453433939063,0.181654742913058,1.69159344260887,1.11497431116113,3.65277123243289,0.0713540495826801,0.264506403055965,0.463294468285469,1.11497431116113,0.583992833921996,0.454242717361898,0.561665317802654,"Conserved",7,7,"Conserved","Conserved"
"CG30098",-3.95737560190342,10.2385785052604,19.8070477243016,0.000334147732211111,0.00241705024869783,-3.63088638397169,10.2385785052604,9.72042321462653,0.00613629615240049,0.046241374577018,-7.58826198587512,10.2385785052604,51.4559436883999,1.37190256364306e-06,1.30392540958868e-05,"Cis+Trans",4,4,"Cis+Trans","Cis+Trans"
"CG30108",0.0868572196700375,3.34452022378622,0.0771238752384936,0.784266440765532,0.892827607823533,-0.103769103595847,3.34452022378622,0.0564000542020643,0.814849506725081,0.943237030496994,-0.0169118839258094,3.34452022378622,0.00307094299900605,0.956392039326695,0.969375820699376,"Conserved",7,7,"Conserved","Conserved"
"CG30109",0.107754390192628,2.88104371411989,0.0852582381527159,0.773493877019352,0.889703489157672,-1.06770857420465,2.88104371411989,4.25465563493365,0.0532442846618073,0.216692773496627,-0.959954184012022,2.88104371411989,6.95476638099784,0.0163409114802042,0.0372025498740082,"Ambiguous_total.but.no.cis.or.trans",6,6,"Ambiguous","Ambiguous"
"CG3014",-0.640450586989668,2.09756048721733,0.484232388309456,0.496032766665862,0.689115839916361,1.28347824343455,2.09756048721733,1.20446925509427,0.287922689370773,0.597182030685644,0.643027656444881,2.09756048721733,0.803797116105727,0.382636911136649,0.492655529959927,"Conserved",7,7,"Conserved","Conserved"
"CG30154",-1.74859392897827,2.97184153709225,0.9931683843555,0.331632078692461,0.536448701350118,-1.66149538065103,2.97184153709225,0.306773292801055,0.586199276114795,0.829898331053554,-3.4100893096293,2.97184153709225,14.3372463343436,0.0012684197936399,0.00442228315363546,"Ambiguous_total.but.no.cis.or.trans",6,6,"Ambiguous","Ambiguous"
"CG30156",-0.237763795250142,3.52364129280423,0.934401799942936,0.346000846121976,0.550242527372151,-1.31657722720832,3.52364129280423,14.252342161553,0.00130117770783733,0.014299400851754,-1.55434102245846,3.52364129280423,38.6594364495883,5.96749791413749e-06,4.62240110089211e-05,"Trans only",2,2,"Trans related","Trans only"
