"logFC","logCPM","F","PValue","FDR","dmel_gene","treatment","tissue"
-0.89039170238994,6.40752583990485,60.2513721999832,2.29862476883204e-08,2.0842822037092e-07,"Cyp310a1","Wasp","Fat Body"
1.08897939197201,6.17216305757711,59.8995382318073,2.43004400021256e-08,2.19943326722335e-07,"PKD","Wasp","Fat Body"
-1.14231161227306,5.00471150675823,59.8450491300534,2.45110877468088e-08,2.21446536388897e-07,"PDZ-GEF","Wasp","Fat Body"
1.45372106333117,4.54921515329613,59.7998230371215,2.46874155025806e-08,2.22634786991512e-07,"CG31098","Wasp","Fat Body"
-1.11026512574068,3.63614717397177,59.6858503816233,2.51378442177269e-08,2.262861375324e-07,"Cpes","Wasp","Fat Body"
-1.01747558726254,3.17992750684647,59.5445713378685,2.57084794485205e-08,2.3100440213327e-07,"morgue","Wasp","Fat Body"
-1.38880025170969,3.17762490759112,59.5292329867612,2.57712642723061e-08,2.3115056348211e-07,"CG2006","Wasp","Fat Body"
-1.95640731914716,9.00054416740154,59.4958412596766,2.59085176526704e-08,2.3196292651553e-07,"CG16743","Wasp","Fat Body"
1.89879412823718,3.13954920561629,59.4425146969589,2.61293419605271e-08,2.33519244967372e-07,"Zmynd10","Wasp","Fat Body"
-0.99659568390676,5.11006249827392,59.3922761117654,2.63392291829578e-08,2.34972405404161e-07,"Tfb1","Wasp","Fat Body"
2.56097004542554,1.20570571668891,59.3324581822161,2.65915015478852e-08,2.36797797834125e-07,"mus81","Wasp","Fat Body"
-1.46040092205342,2.68098616939158,59.2872493384251,2.67838840366023e-08,2.3808429298368e-07,"f-cup","Wasp","Fat Body"
-1.45928577364377,3.0980303316276,59.1446809023098,2.74004267778276e-08,2.43129858319688e-07,"CG33494","Wasp","Fat Body"
4.09449046906254,1.80205987342006,59.0172171447309,2.79645654348777e-08,2.47693272096092e-07,"ppk21","Wasp","Fat Body"
-1.12058024815449,6.93302953304612,58.6225976093576,2.97916425597458e-08,2.63406889465084e-07,"Nmda1","Wasp","Fat Body"
-0.913770574883725,2.92751516792083,58.5592711769076,3.00965933441762e-08,2.65515587914631e-07,"CG8281","Wasp","Fat Body"
-1.31180622701919,6.2897859144813,58.5435110817734,3.01730065681058e-08,2.65515587914631e-07,"mv","Wasp","Fat Body"
-4.98034301947629,2.71070105827055,59.6418571785606,3.01904421758435e-08,2.65515587914631e-07,"Adgf-C","Wasp","Fat Body"
-1.47239266094978,4.7895248319207,58.2513413461587,3.16279978095983e-08,2.77666998437975e-07,"CG9302","Wasp","Fat Body"
1.151086046383,4.43140051835296,58.2252169217416,3.17617191067242e-08,2.7834917502877e-07,"CG1662","Wasp","Fat Body"
-1.13850414530612,3.88874426509738,58.0550829199683,3.26475652354373e-08,2.85608717702268e-07,"CG4882","Wasp","Fat Body"
1.08109346441965,10.8334345859166,57.9634502812433,3.31356381902332e-08,2.88948128854481e-07,"Obp99c","Wasp","Fat Body"
-2.62108290485285,3.9536496977576,58.3165324728968,3.31455893433395e-08,2.88948128854481e-07,"CG13893","Wasp","Fat Body"
-2.97701010967891,2.06304205630452,57.9424833961909,3.32484145862203e-08,2.89336903815987e-07,"Zip99C","Wasp","Fat Body"
1.08997379870971,5.054297983118,57.9064694863523,3.34430891027143e-08,2.90519347343459e-07,"l(1)10Bb","Wasp","Fat Body"
-1.07842897384885,3.21272560327546,57.8858965403502,3.35548460873867e-08,2.90519347343459e-07,"CG10958","Wasp","Fat Body"
5.62443589845229,0.883507033238917,57.8850062933207,3.35596911602224e-08,2.90519347343459e-07,"fwe","Wasp","Fat Body"
0.99260869501529,3.70861996060576,57.8347666007827,3.38343367446916e-08,2.92387511798908e-07,"CG12547","Wasp","Fat Body"
13.3986258301731,6.18791997734922,88.5188670624542,3.43535223089635e-08,2.96358771446597e-07,"IM33","Wasp","Fat Body"
0.924220445208956,5.08399714105307,57.711512451464,3.45184103834153e-08,2.97265132054057e-07,"CG10425","Wasp","Fat Body"
0.689065784733146,7.93995535053666,57.5991628955945,3.51549152855202e-08,3.02222792480536e-07,"Irp-1A","Wasp","Fat Body"
-1.0776750285262,3.22058970938816,57.5156820026559,3.56360279464415e-08,3.05829745882327e-07,"Dredd","Wasp","Fat Body"
1.45396801481503,4.91749770200689,57.4561221156775,3.5983601028522e-08,3.08236862194066e-07,"Fkbp12","Wasp","Fat Body"
0.968288320857179,6.93960177004996,57.4464180741147,3.60405749516507e-08,3.08236862194066e-07,"CG11076","Wasp","Fat Body"
-1.14889064751671,4.51650135707965,57.2764379921071,3.70544278658421e-08,3.16282450698899e-07,"Syx17","Wasp","Fat Body"
-1.02100504804142,6.7309629316861,57.2631804059204,3.71347811236113e-08,3.16282450698899e-07,"Psa","Wasp","Fat Body"
-1.36625732493451,2.65189620443702,57.2570075416638,3.71722582427364e-08,3.16282450698899e-07,"Ppt1","Wasp","Fat Body"
3.4972183639789,2.59743695858454,57.226897975199,3.735564480337e-08,3.17299485517856e-07,"CG5174","Wasp","Fat Body"
1.79581098776877,5.15216489567383,57.0865489679819,3.822337595427e-08,3.24115964363085e-07,"CG1092","Wasp","Fat Body"
1.0869826653953,5.39320751519635,57.0540916888083,3.84271152707875e-08,3.25288476627842e-07,"Vha26","Wasp","Fat Body"
2.70237708619581,7.43029590609806,58.0902456105879,3.85934423421676e-08,3.26140841833726e-07,"CG1544","Wasp","Fat Body"
2.24016463249626,3.36685833030132,57.0098477065084,3.87067224300037e-08,3.26228303722679e-07,"CG17124","Wasp","Fat Body"
1.56784976940121,2.75884018868713,57.0053769498645,3.87350974434254e-08,3.26228303722679e-07,"vih","Wasp","Fat Body"
-0.782656274145376,6.21759728930961,56.9090300463283,3.93520530177347e-08,3.30863538824236e-07,"CG4789","Wasp","Fat Body"
-0.999892751974488,6.81977359821272,56.8023786486934,4.00473243288739e-08,3.36140463834754e-07,"Serinc","Wasp","Fat Body"
4.78549474584385,5.81564029945426,58.8673628594362,4.21726626868785e-08,3.53382733374535e-07,"Ndg","Wasp","Fat Body"
2.64223106470615,3.14432793383207,56.4401327713975,4.25091030556432e-08,3.55602244248301e-07,"Eb1","Wasp","Fat Body"
-1.69069829223579,4.47514351038682,56.3410649068506,4.32103154912119e-08,3.60860601135852e-07,"CG11619","Wasp","Fat Body"
-0.965728945251645,4.25619175666981,56.2793598379177,4.36533423051216e-08,3.63948754889512e-07,"CG2614","Wasp","Fat Body"
-1.07844074353488,6.29880248472437,56.0931571946869,4.50200636739321e-08,3.74135149500133e-07,"CG6000","Wasp","Fat Body"
0.952723954177036,5.69360602311693,56.0923987990206,4.50257233650794e-08,3.74135149500133e-07,"mRpL15","Wasp","Fat Body"
-1.59196698836264,10.3494578882071,55.891761836031,4.65502098093568e-08,3.86156915764097e-07,"CG4793.CG18477.CG31780.Dsim_GD24018","Wasp","Fat Body"
-1.13945547614873,6.15772552136334,55.8012448214936,4.72560453989592e-08,3.91291598094759e-07,"l(1)G0193","Wasp","Fat Body"
-0.994358055822578,4.70914595674395,55.7922671868234,4.73266754789595e-08,3.91291598094759e-07,"scramb2","Wasp","Fat Body"
-0.88727158520954,5.024561415605,55.7128878429123,4.79561360306943e-08,3.9583727564206e-07,"Smox","Wasp","Fat Body"
-2.96894214361494,2.53413880107371,55.6274462977104,4.86437313754693e-08,4.00846934004489e-07,"Cyp4ae1","Wasp","Fat Body"
0.864551826732552,4.29234924254813,55.6071405979042,4.88086951331382e-08,4.01540407477755e-07,"Syx16","Wasp","Fat Body"
0.572958182915778,6.23426109720104,55.5676719792736,4.91310603570569e-08,4.03524361841679e-07,"Pld3","Wasp","Fat Body"
-1.76151833541694,5.22920866739907,55.3847057259092,5.06556271894268e-08,4.15359424924524e-07,"CG17036","Wasp","Fat Body"
0.64572089387401,9.44512935584697,55.2382468202392,5.19126125780287e-08,4.24965027842215e-07,"CG7414","Wasp","Fat Body"
2.87433927551375,1.21144139302825,55.1290935069247,5.28711995477075e-08,4.31987729486566e-07,"CG9705","Wasp","Fat Body"
3.64915450720898,1.37261667477074,55.1208502202405,5.29443604864799e-08,4.31987729486566e-07,"Rpb7","Wasp","Fat Body"
-1.59948751279662,5.99745701225404,55.0445956053177,5.36263153486459e-08,4.36834690110527e-07,"Ugt317A1","Wasp","Fat Body"
4.24486050203307,2.73983684947497,55.0709982317795,5.42471196435648e-08,4.41168473827943e-07,"FBgn0187296","Wasp","Fat Body"
-1.73221396993342,4.03130960172104,54.9632423453748,5.43642840984985e-08,4.41398901446796e-07,"CG7945","Wasp","Fat Body"
-3.13772606664224,2.67282816902829,54.8278616727609,5.56166342804751e-08,4.5083043350682e-07,"Srp14","Wasp","Fat Body"
-0.786102056313469,7.3312054116066,54.6864450083424,5.69579823369335e-08,4.60951488977561e-07,"Sfxn1-3","Wasp","Fat Body"
1.37299668936696,5.79542654481405,54.6460690727269,5.73472977985265e-08,4.63347516684355e-07,"CG31689","Wasp","Fat Body"
-3.51147964491499,5.82702266828354,56.2579593374225,5.87531476964686e-08,4.73935699519079e-07,"CG8738","Wasp","Fat Body"
2.52462128742745,7.3853103934373,55.2940683430546,5.92749690381736e-08,4.77319261426424e-07,"obe","Wasp","Fat Body"
-0.879918228390148,5.07369662720146,54.4366190100385,5.94132738340395e-08,4.77319261426424e-07,"Fitm","Wasp","Fat Body"
-0.836624151744401,7.70744919232193,54.4318951284104,5.94607814093291e-08,4.77319261426424e-07,"Prosbeta1","Wasp","Fat Body"
0.885358868191564,4.29457951280838,54.3946635598194,5.98366466101611e-08,4.79561769364339e-07,"Acph-1","Wasp","Fat Body"
1.4184681958413,4.08160500876882,54.3849551233958,5.99350754963398e-08,4.79577117779892e-07,"CG12560","Wasp","Fat Body"
-1.22044788355483,7.72104207930451,54.3159573934329,6.06396384997533e-08,4.84434668336453e-07,"CG9360.CG3301.Dsim_GD19991","Wasp","Fat Body"
0.922141659663285,6.00196070678285,54.2663802699905,6.11513807824676e-08,4.87738701618108e-07,"psidin","Wasp","Fat Body"
-0.868694699049033,5.01493501634837,54.2324024776782,6.15047825606086e-08,4.89771257281513e-07,"CG1434","Wasp","Fat Body"
-0.945012180413519,5.94844988691456,54.2085075442973,6.17546264850975e-08,4.9097398240712e-07,"l(2)gd1","Wasp","Fat Body"
1.39998353252033,5.21451557417773,54.160722254723,6.22575425666676e-08,4.93727298426441e-07,"botv","Wasp","Fat Body"
-0.785212819047401,6.4112805809467,54.1567391315455,6.22996611216298e-08,4.93727298426441e-07,"CG7739","Wasp","Fat Body"
1.03661060735828,4.38099635183147,54.1100514338553,6.27956371040664e-08,4.9686547893329e-07,"EMRE","Wasp","Fat Body"
-1.09224803643096,3.80625894587163,53.9324816994345,6.4721106533311e-08,5.11286452089066e-07,"Golgin84","Wasp","Fat Body"
-1.27586542258248,3.01304427344498,53.4704372961874,7.00347992507727e-08,5.52385583296968e-07,"CG12320","Wasp","Fat Body"
-0.728229339080991,7.46868194728684,53.3862184504231,7.1052886365752e-08,5.59527404677372e-07,"Prosbeta4","Wasp","Fat Body"
-1.23860102827956,3.18078190374605,53.279120006546,7.23705776179449e-08,5.6900221548033e-07,"CG14408","Wasp","Fat Body"
0.991289196199423,5.44506918851416,53.2506279018663,7.27255354664207e-08,5.70889708898332e-07,"Mekk1","Wasp","Fat Body"
-1.1169583559339,5.07748904080568,53.1234595516464,7.43327709890163e-08,5.82586023729372e-07,"CG10660","Wasp","Fat Body"
-0.860842363541524,4.91075574688706,53.0477399058887,7.53078554678124e-08,5.8929879341663e-07,"Cog6","Wasp","Fat Body"
-1.05976593282106,9.37061252263459,53.0069007039454,7.5839460959247e-08,5.92525599852984e-07,"CG44243","Wasp","Fat Body"
1.05417109154444,4.93887392629823,52.9796513778731,7.61964078043192e-08,5.94280434663017e-07,"ste14","Wasp","Fat Body"
-1.79623122510489,9.95563270915084,52.9715206597404,7.63032636979281e-08,5.94280434663017e-07,"CG30283","Wasp","Fat Body"
0.536821291843825,6.34445677431652,52.9493156825818,7.65959078899104e-08,5.95626081854405e-07,"CG4972","Wasp","Fat Body"
0.869741696998774,6.7026350898929,52.8930341249076,7.7343069080121e-08,6.00496422279877e-07,"CG5577","Wasp","Fat Body"
-0.877246542936097,4.49775627172087,52.7552212574504,7.92058513099417e-08,6.13999805240406e-07,"MED15","Wasp","Fat Body"
-0.853082932040118,3.90611004326959,52.5781461772338,8.16703870139837e-08,6.32118618492967e-07,"Wdr24","Wasp","Fat Body"
-0.747079418805763,5.87080060269261,52.5496047817075,8.20752772304155e-08,6.34264467430691e-07,"Torsin","Wasp","Fat Body"
-1.61045777295383,2.77851164204441,52.5298980212027,8.23560967950134e-08,6.35446343127983e-07,"CG12112","Wasp","Fat Body"
1.15786602845466,8.08680901122756,52.5139968050335,8.25834400845361e-08,6.36212579503969e-07,"Ssadh","Wasp","Fat Body"
-1.23013677908631,2.34252645069501,52.4799184077943,8.30729404180112e-08,6.38992942627086e-07,"PIG-Wa","Wasp","Fat Body"
-1.32612301334665,4.89698642010323,52.4378401138892,8.36816550892875e-08,6.42680284603817e-07,"CG10413","Wasp","Fat Body"
-3.52806145914248,3.90477767572497,53.7181677974832,8.48512561562229e-08,6.50657240494246e-07,"CG18754","Wasp","Fat Body"
-0.873090052471141,3.99766462635305,52.2469902101288,8.65033168314596e-08,6.62303515154889e-07,"CG2224","Wasp","Fat Body"
0.900062466842469,11.3332306552193,52.0761753521322,8.91155386817484e-08,6.81254018014782e-07,"SPARC","Wasp","Fat Body"
-0.844797963196566,4.81042990268938,52.0084033367325,9.01753260629512e-08,6.88106976225172e-07,"fidipidine","Wasp","Fat Body"
0.948778849931504,8.72360192974442,52.0011886289197,9.02889411347981e-08,6.88106976225172e-07,"Sccpdh2","Wasp","Fat Body"
-1.82884004705153,5.04297385544085,51.9850598481532,9.08481393185454e-08,6.91308429209575e-07,"scb","Wasp","Fat Body"
-3.44406012578937,2.24513504547114,51.8971791938101,9.19440508943594e-08,6.98577964669834e-07,"NijA","Wasp","Fat Body"
-0.940179166451208,7.42159722100809,51.7944274231623,9.36111911116014e-08,7.10158791806943e-07,"Prosalpha5","Wasp","Fat Body"
-3.79117981232856,2.36284241793924,51.7881837768717,9.40276456016224e-08,7.12230748467167e-07,"CG31445","Wasp","Fat Body"
-0.982032218306624,5.83840141846611,51.7285136462,9.46977144390691e-08,7.1621452518681e-07,"pes","Wasp","Fat Body"
3.65559003024392,3.19157413781052,52.7287527238325,9.4969733721617e-08,7.17180253590752e-07,"PPO3","Wasp","Fat Body"
1.83891402729151,3.76396051268656,51.695918512413,9.52400119736588e-08,7.18129923364356e-07,"CG12065","Wasp","Fat Body"
-1.05881432896594,5.92040814598278,51.6823742136294,9.54663338549277e-08,7.18745777159297e-07,"nes","Wasp","Fat Body"
-1.63389653717129,3.71455348605393,51.6232589299752,9.6460921085063e-08,7.2513512386033e-07,"CG34242","Wasp","Fat Body"
-0.992833429842773,4.37078843330936,51.5303242367148,9.80470770378066e-08,7.35945507252056e-07,"RecQ5","Wasp","Fat Body"
7.98869070815059,2.66580955798838,68.6525809152258,1.03688506103275e-07,7.7711642055381e-07,"CG15152","Wasp","Fat Body"
-1.34342209563517,9.34944796493738,51.0137910170096,1.0738918149294e-07,8.03639823551832e-07,"Mpcp2","Wasp","Fat Body"
-1.59364506808267,2.4455501798833,50.958053557338,1.08453019658098e-07,8.10380533355022e-07,"udd","Wasp","Fat Body"
-2.83312348535632,3.42698649943535,51.4149811295337,1.09512346343139e-07,8.17067340809397e-07,"vrs","Wasp","Fat Body"
3.51161487262153,4.16657389507892,52.1305614392985,1.1081243228133e-07,8.25527700158817e-07,"exu","Wasp","Fat Body"
1.08691834073531,4.04403796644946,50.8165142634921,1.11205734328515e-07,8.27217505805977e-07,"CG3337","Wasp","Fat Body"
7.82010324322253,8.34787597809316,53.6043960875825,1.11434005092359e-07,8.27676489243543e-07,"Cyp4d8","Wasp","Fat Body"
4.16129857159575,7.23905845741184,52.6139828261927,1.16210140876551e-07,8.61862970172509e-07,"RpL30","Wasp","Fat Body"
0.663527342658597,6.71899667911465,50.3826493018861,1.20121768919415e-07,8.8954555851054e-07,"Sk2","Wasp","Fat Body"
-1.0180828997462,5.55098846152345,50.3674456461873,1.20447816611459e-07,8.90632739199911e-07,"CalpA","Wasp","Fat Body"
3.27455691920573,4.75111556776121,51.6910729042677,1.22943738008992e-07,9.07737643635488e-07,"alpha-Est10","Wasp","Fat Body"
0.852135073756864,5.20025749845161,50.0836789251146,1.26711041353344e-07,9.34164932469982e-07,"CG17385","Wasp","Fat Body"
-0.546833183069419,6.51242040554139,50.0276826564315,1.27987818075867e-07,9.42179952620715e-07,"Faf2","Wasp","Fat Body"
-0.929897265662929,4.77011760430855,49.832776033765,1.32540794873375e-07,9.74253268825149e-07,"Rae1","Wasp","Fat Body"
1.97338252215145,9.43154290866683,49.9548580159834,1.33350179630988e-07,9.78754863495387e-07,"Sirup","Wasp","Fat Body"
1.11422646049583,6.97622070248763,49.7265584717686,1.35095003941391e-07,9.90098930066037e-07,"ND-30","Wasp","Fat Body"
-0.863957013410041,6.19134096390135,49.6149293258148,1.37836435223699e-07,1.00870286690215e-06,"Snx3","Wasp","Fat Body"
-1.20879565805851,3.11435264777864,49.6015126111538,1.38169929833329e-07,1.00965644314972e-06,"Tes","Wasp","Fat Body"
-1.22072352213222,7.01378360739299,49.5469244894523,1.39535772807759e-07,1.0181398753036e-06,"Tl","Wasp","Fat Body"
-0.951375574123461,4.63329759732552,49.4381718690578,1.42300285789969e-07,1.03632728864329e-06,"Pngl","Wasp","Fat Body"
-1.46827323429345,4.83231075661464,49.432523388137,1.42445469539821e-07,1.03632728864329e-06,"CG8485","Wasp","Fat Body"
-1.02084177599083,7.80584950331251,49.3990554331242,1.43308972575031e-07,1.04108521158674e-06,"CG12163","Wasp","Fat Body"
-1.9224086528551,2.52078363035279,49.3225758591815,1.45303393546957e-07,1.05403293800705e-06,"CG32982","Wasp","Fat Body"
-1.57017410145436,2.02617635831217,49.1896380851531,1.48841434371102e-07,1.07582714656487e-06,"Trxr-1","Wasp","Fat Body"
-0.836368060853836,6.11308571928631,49.188984597465,1.48859053363428e-07,1.07582714656487e-06,"nmd","Wasp","Fat Body"
0.782468840721814,5.15343038564697,49.1853402686166,1.48957350943174e-07,1.07582714656487e-06,"Prpk","Wasp","Fat Body"
0.917898807575776,3.36645394557001,49.1473040778107,1.49987463722675e-07,1.08169478554133e-06,"CG15011","Wasp","Fat Body"
1.72510816364234,2.53677734341199,49.1304269676505,1.50446985832301e-07,1.08343633710247e-06,"sinu","Wasp","Fat Body"
0.648048911117624,4.94996887212897,48.985513511454,1.54455439360493e-07,1.11013658813839e-06,"GCC88","Wasp","Fat Body"
1.43009423475961,5.33787810902714,48.9803120792878,1.54601432680976e-07,1.11013658813839e-06,"bys","Wasp","Fat Body"
-1.46224983452638,10.8564587218924,48.8106544697921,1.59445587311868e-07,1.14326857626649e-06,"AcCoAS","Wasp","Fat Body"
-1.5031518309748,3.71143675818545,48.718013360821,1.62159341171589e-07,1.16105153642886e-06,"CG10082","Wasp","Fat Body"
2.33520539799295,5.93697758955216,49.2253893384536,1.67798704025834e-07,1.19970037453866e-06,"Nlp","Wasp","Fat Body"
-1.19471368511991,4.42151071052722,48.4474499935738,1.70373023543647e-07,1.21635568101779e-06,"Bet5","Wasp","Fat Body"
-0.886966145280229,4.25645412092071,48.3344216552598,1.73935682632038e-07,1.2400091922505e-06,"CG7099","Wasp","Fat Body"
2.69715904622475,2.65831464098415,48.2683986520121,1.76053694499421e-07,1.25331061313413e-06,"CG7637","Wasp","Fat Body"
1.10032996598505,4.11614922575,48.23614121389,1.77098570810395e-07,1.25894534815e-06,"CG4975","Wasp","Fat Body"
-2.05634467740814,2.27466824697049,48.2139376338102,1.7782165461272e-07,1.26227971681515e-06,"CG17169","Wasp","Fat Body"
0.87994947563324,6.66234593441899,48.1038141420651,1.814551265989e-07,1.28623469910119e-06,"MCTS1","Wasp","Fat Body"
0.834218532618913,9.12373881470295,48.0409167764693,1.83566116788376e-07,1.29934477823567e-06,"CG10863","Wasp","Fat Body"
1.95206633231585,4.09620227505881,47.968238468913,1.86614809808234e-07,1.31904550488921e-06,"CG14695","Wasp","Fat Body"
-0.420575642540826,5.69085562751535,47.8980217205721,1.88460725637708e-07,1.33015095626814e-06,"Ddx1","Wasp","Fat Body"
1.01797321765686,4.12545163121079,47.8905248916873,1.8872135724875e-07,1.33015095626814e-06,"CG32425","Wasp","Fat Body"
1.24667886602438,3.69808907227842,47.8010744697806,1.91861203850864e-07,1.35036589509199e-06,"CG12868","Wasp","Fat Body"
0.695502728026194,8.99190519182248,47.7457784667662,1.93830213959633e-07,1.36229467208687e-06,"colt","Wasp","Fat Body"
