logFC,logCPM,F,PValue,FDR,dmel_gene,species,tissue
-0.264473363,6.787643228,3.408242619,0.075797219,0.41001652,rush,Hybrid,Fat Body
-0.203515242,12.82027579,3.407703804,0.07581906,0.41001652,Gapdh1.Gapdh2.Dsim_GD10219,Hybrid,Fat Body
1.255719586,1.317599552,3.406365255,0.075873351,0.41001652,Fas3,Hybrid,Fat Body
0.21710198,5.742647585,3.400780314,0.076100348,0.41001652,ArgRS,Hybrid,Fat Body
0.55109736,4.881727374,3.404722316,0.07611036,0.41001652,l(1)G0020,Hybrid,Fat Body
1.069004926,6.462769482,3.418336014,0.076157152,0.41001652,CG4950,Hybrid,Fat Body
2.864692174,3.620365139,3.472448706,0.076454507,0.41001652,FBgn0269675,Hybrid,Fat Body
-0.700335506,1.311892798,3.389631023,0.076555818,0.41001652,Tsen34,Hybrid,Fat Body
-0.303229476,4.940059131,3.38921356,0.076572932,0.41001652,Unr,Hybrid,Fat Body
0.511216932,4.296736661,3.390149694,0.076582675,0.41001652,CG12325,Hybrid,Fat Body
0.172454732,5.153405779,3.388780429,0.076590694,0.41001652,SMC1,Hybrid,Fat Body
-0.987804699,0.948646586,3.503046568,0.07660357,0.41001652,CG2816,Hybrid,Fat Body
0.332276423,5.206324577,3.383170563,0.076821157,0.41001652,Fkbp59,Hybrid,Fat Body
0.614653476,6.386388386,3.390147413,0.076825779,0.41001652,Fib,Hybrid,Fat Body
-0.153506881,6.142608857,3.382001623,0.076869279,0.41001652,Mo25,Hybrid,Fat Body
0.298781751,6.230463051,3.381161539,0.076903883,0.41001652,Nup205,Hybrid,Fat Body
3.371026328,6.468121509,3.396417574,0.077234675,0.411215787,Muc68Ca,Hybrid,Fat Body
0.286216274,7.683103576,3.36983038,0.077372369,0.411215787,RpL24-like,Hybrid,Fat Body
0.906772251,1.925868637,3.369716596,0.07737709,0.411215787,nmdyn-D7,Hybrid,Fat Body
-0.405167795,7.681060754,3.367590597,0.077465357,0.411245039,CG6426,Hybrid,Fat Body
-0.91100478,4.715196843,3.378891579,0.07763317,0.411658773,Cyp6a2,Hybrid,Fat Body
0.305235568,3.590711994,3.361344725,0.077725333,0.411658773,CG11399,Hybrid,Fat Body
-0.230150262,3.593511852,3.358407922,0.077847917,0.411658773,PGAP1,Hybrid,Fat Body
0.761574669,1.228746202,3.35687394,0.077912033,0.411658773,CG4627,Hybrid,Fat Body
0.937451059,1.41075664,3.354096116,0.078028292,0.411658773,FBgn0190857,Hybrid,Fat Body
0.401191975,5.696805143,3.352794994,0.078082815,0.411658773,CG30349,Hybrid,Fat Body
0.253671393,5.938325519,3.351831718,0.078123208,0.411658773,mon2,Hybrid,Fat Body
-0.320841621,6.05796421,3.344414412,0.07843504,0.412864103,CG6707,Hybrid,Fat Body
0.299186714,7.111491691,3.340059644,0.078618779,0.413393345,RpS28b,Hybrid,Fat Body
-0.336544998,4.549215153,3.336546812,0.078767351,0.413710666,CG31098,Hybrid,Fat Body
0.165174623,5.88590392,3.333350629,0.078902808,0.413710666,MFS16,Hybrid,Fat Body
0.369801905,6.697707735,3.332735657,0.078928901,0.413710666,CG7182,Hybrid,Fat Body
-0.188169795,5.240055782,3.325362448,0.079242515,0.414037998,sktl,Hybrid,Fat Body
0.304109362,5.156674826,3.318890361,0.07951897,0.414037998,CG9921,Hybrid,Fat Body
0.374857799,6.77103882,3.316219043,0.079633395,0.414037998,ox,Hybrid,Fat Body
-0.331322569,7.256466074,3.31597164,0.079644002,0.414037998,CG1105,Hybrid,Fat Body
0.82153741,1.28848071,3.313090487,0.079767644,0.414037998,Fancd2,Hybrid,Fat Body
0.300575572,4.255424792,3.310275449,0.079888659,0.414037998,CG4866,Hybrid,Fat Body
0.48628441,4.33605396,3.309027284,0.079976201,0.414037998,eIF4G2,Hybrid,Fat Body
0.335973198,2.97807613,3.301065263,0.08028606,0.414037998,CG32267,Hybrid,Fat Body
0.252408584,4.168015827,3.297241093,0.080451726,0.414037998,Pfdn1,Hybrid,Fat Body
0.31900972,4.388617063,3.297047012,0.080460144,0.414037998,krz,Hybrid,Fat Body
0.225471911,5.427924493,3.296525824,0.080482755,0.414037998,CG14650,Hybrid,Fat Body
-0.363406223,2.762600124,3.292968287,0.080637288,0.414037998,FBgn0190846,Hybrid,Fat Body
-0.184581286,6.500462871,3.291486851,0.080701738,0.414037998,tth,Hybrid,Fat Body
0.31015728,9.178440535,3.29065994,0.080737739,0.414037998,Nap1,Hybrid,Fat Body
0.444206412,8.752442372,3.290493385,0.080744992,0.414037998,mod,Hybrid,Fat Body
0.191410443,7.445849007,3.289758011,0.080777026,0.414037998,Srp72,Hybrid,Fat Body
0.422187088,5.942792421,3.288247683,0.080842864,0.414037998,CG6724,Hybrid,Fat Body
0.388158565,5.997457012,3.286617961,0.080913975,0.414037998,Ugt317A1,Hybrid,Fat Body
0.750678011,2.773852002,3.285063292,0.080988166,0.414037998,CG17261,Hybrid,Fat Body
0.187623253,7.182849678,3.284373027,0.081012046,0.414037998,smt3,Hybrid,Fat Body
-0.231714616,7.946996784,3.282959727,0.081073857,0.414037998,Rpn12,Hybrid,Fat Body
-0.361492792,4.502475141,3.282524715,0.081092893,0.414037998,qtc,Hybrid,Fat Body
0.179367372,7.444474058,3.282101541,0.081111415,0.414037998,eRF1,Hybrid,Fat Body
0.283959177,7.311912017,3.279164126,0.081240123,0.414037998,Tango1,Hybrid,Fat Body
-0.273891648,6.157725521,3.278914819,0.081251057,0.414037998,l(1)G0193,Hybrid,Fat Body
-0.190748838,3.834975419,3.276797576,0.081343986,0.414037998,ari-1,Hybrid,Fat Body
0.240361762,5.399840384,3.276002683,0.081378906,0.414037998,SmD3,Hybrid,Fat Body
0.529830756,4.434173504,3.277597315,0.081439615,0.414037998,srl,Hybrid,Fat Body
0.386091162,3.047069721,3.273506187,0.08148869,0.414037998,CG30109,Hybrid,Fat Body
0.387544753,6.218527987,3.272832968,0.081518324,0.414037998,Rs1,Hybrid,Fat Body
0.486613268,4.537126813,3.273015743,0.081576754,0.414037998,ppan,Hybrid,Fat Body
0.28721202,3.560055157,3.267795913,0.081740436,0.414037998,CG34195,Hybrid,Fat Body
0.487447019,3.252308976,3.2666976,0.081788958,0.414037998,Ac76E,Hybrid,Fat Body
-0.202796711,6.980656658,3.26589642,0.081824374,0.414037998,VhaSFD,Hybrid,Fat Body
0.223057866,5.997486698,3.261490357,0.082019456,0.414453372,ThrRS,Hybrid,Fat Body
0.26150486,5.615968293,3.260276843,0.082073278,0.414453372,CG8547,Hybrid,Fat Body
0.467076771,2.104176743,3.255651571,0.082278789,0.415069345,Hmr,Hybrid,Fat Body
0.251688991,3.350055032,3.249281584,0.082562784,0.415754628,Spt7,Hybrid,Fat Body
-0.33823336,3.324431081,3.248852094,0.082581972,0.415754628,nrv2,Hybrid,Fat Body
-0.2417418,4.932849517,3.24573896,0.082721209,0.415916663,Mer,Hybrid,Fat Body
0.963028452,1.519417211,3.244391408,0.082781562,0.415916663,Klp67A,Hybrid,Fat Body
-0.276260824,6.561619361,3.237492108,0.08309135,0.41705143,oys,Hybrid,Fat Body
-0.193593744,8.655393975,3.234636124,0.083219974,0.41727553,alpha-Est1,Hybrid,Fat Body
-0.288457696,3.569077896,3.219586897,0.083901506,0.420268733,CG7772,Hybrid,Fat Body
-0.411374344,5.554880189,3.214723729,0.084123103,0.420954381,CG7611,Hybrid,Fat Body
-0.564983756,1.460396289,3.209138603,0.084378422,0.421560524,PRL-1,Hybrid,Fat Body
0.359667661,5.93787524,3.208363814,0.084413911,0.421560524,Nmd3,Hybrid,Fat Body
-0.6009954,2.374665554,3.202913894,0.084664022,0.422385064,Sox14,Hybrid,Fat Body
1.785903604,0.576306526,3.186719397,0.085412236,0.424944127,fs(1)Yb,Hybrid,Fat Body
0.355309842,4.354478992,3.185298924,0.085478224,0.424944127,CG9004,Hybrid,Fat Body
0.353628263,4.44639666,3.184471307,0.085516697,0.424944127,CG43658,Hybrid,Fat Body
0.366186179,4.90026822,3.182464569,0.085610067,0.424944127,CG12134,Hybrid,Fat Body
0.290223495,5.083514586,3.181043911,0.085676238,0.424944127,CG8520,Hybrid,Fat Body
0.412470868,6.362455708,3.180746858,0.085690082,0.424944127,Dph5,Hybrid,Fat Body
1.085556708,1.626343903,3.176024531,0.085910498,0.425339025,CycA,Hybrid,Fat Body
-0.185870768,7.897622803,3.175374048,0.08594091,0.425339025,Prosalpha3,Hybrid,Fat Body
0.253920265,3.500129129,3.16993754,0.086195566,0.426031689,Brms1,Hybrid,Fat Body
0.219225164,6.361525739,3.168727997,0.08625234,0.426031689,wol,Hybrid,Fat Body
-0.68796648,2.739836849,3.165209243,0.086446234,0.426284593,FBgn0187296,Hybrid,Fat Body
-0.27350656,5.428556429,3.163990601,0.08647512,0.426284593,RanBPM,Hybrid,Fat Body
0.32290003,3.720955284,3.158173512,0.086749572,0.4272137,csul,Hybrid,Fat Body
-0.416018756,6.838025739,3.145387154,0.087356344,0.429775913,Grip,Hybrid,Fat Body
-0.778724208,8.056638288,3.151972019,0.087537495,0.430207929,CG10814,Hybrid,Fat Body
-0.2572205,7.301162309,3.139919016,0.087617312,0.430207929,cnc,Hybrid,Fat Body
0.351256195,3.914138002,3.134668173,0.08786875,0.431016602,CG31800,Hybrid,Fat Body
-0.585234812,2.569017089,3.126268709,0.088272677,0.43257094,emc,Hybrid,Fat Body
-0.281795428,8.299772112,3.122761343,0.088441974,0.432660299,Jheh1,Hybrid,Fat Body
0.464520154,5.367358948,3.121632334,0.08857164,0.432660299,CG14210,Hybrid,Fat Body
-0.351418896,2.325113026,3.119374571,0.088605802,0.432660299,ZIPIC,Hybrid,Fat Body
0.452047079,4.569672002,3.119533757,0.0886392,0.432660299,Tab2,Hybrid,Fat Body
-0.607615262,4.891695308,3.122040729,0.088806333,0.432751434,CG3764,Hybrid,Fat Body
0.417231549,5.023864669,3.114709141,0.088832051,0.432751434,CG32409,Hybrid,Fat Body
-0.317006617,4.135181032,3.112579012,0.088935571,0.432831395,CG15602,Hybrid,Fat Body
0.237197073,6.002095982,3.10619436,0.089246681,0.433605219,Pfdn4,Hybrid,Fat Body
-0.250909847,6.76800132,3.105735334,0.089269096,0.433605219,egr,Hybrid,Fat Body
-0.555190149,8.511078413,3.107175678,0.089366247,0.433653207,CG8586.Dsim_GD10144,Hybrid,Fat Body
1.262260509,1.054208182,3.097829326,0.089656177,0.434543384,cmet.cana.Dsim_GD22182,Hybrid,Fat Body
0.286251571,3.398124692,3.095436497,0.089773709,0.434543384,CG8187,Hybrid,Fat Body
0.362402791,4.707247791,3.093363784,0.089875661,0.434543384,mRpS16,Hybrid,Fat Body
2.108888723,2.291522323,3.107306191,0.089980521,0.434543384,RpL22-like,Hybrid,Fat Body
-0.220970063,3.663958657,3.088812852,0.090099974,0.434543384,CG10866,Hybrid,Fat Body
-0.254647998,4.101094871,3.086771783,0.090200786,0.434543384,CG8777,Hybrid,Fat Body
-1.306933254,1.036573999,3.086682645,0.090205192,0.434543384,CG13160.CG33012.Dsim_GD10867,Hybrid,Fat Body
0.217056861,5.68998576,3.082419752,0.090416172,0.434543384,CG5515,Hybrid,Fat Body
-0.280659551,4.651306952,3.082073409,0.090433338,0.434543384,Wnk,Hybrid,Fat Body
0.530346837,2.899166809,3.081797815,0.090447,0.434543384,ssp3,Hybrid,Fat Body
0.552984841,0.672054931,3.176003005,0.090582212,0.434543384,Mtl,Hybrid,Fat Body
-0.341268965,9.12743635,3.07867095,0.090602175,0.434543384,CG10512,Hybrid,Fat Body
-0.211849575,4.558729091,3.071763967,0.090946027,0.434543384,Sps2,Hybrid,Fat Body
-0.675862153,2.493643545,3.110709967,0.090968084,0.434543384,LysX,Hybrid,Fat Body
-0.202516463,5.655610061,3.070315492,0.091018326,0.434543384,CG8078,Hybrid,Fat Body
-0.179124849,6.941183174,3.070136414,0.091027269,0.434543384,CG3107,Hybrid,Fat Body
0.25596121,4.049326189,3.06877101,0.09109549,0.434543384,CG3587,Hybrid,Fat Body
-1.476290913,1.837266065,3.072123423,0.091177731,0.434543384,CG8539,Hybrid,Fat Body
0.474122317,6.957134078,3.067751958,0.091244371,0.434543384,Fkbp39,Hybrid,Fat Body
-0.447099646,4.053847647,3.064710574,0.091298711,0.434543384,RhoGAP18B,Hybrid,Fat Body
-0.187921094,4.816513577,3.062350282,0.09141708,0.434690401,CSN7,Hybrid,Fat Body
0.564357462,1.091478324,3.056761935,0.091698039,0.43515766,rumi,Hybrid,Fat Body
0.303836417,5.147005975,3.053333843,0.091870878,0.43515766,His2Av,Hybrid,Fat Body
0.27767849,3.319240485,3.052232478,0.091926487,0.43515766,dwg,Hybrid,Fat Body
-0.35827516,2.963555843,3.050471232,0.092015494,0.43515766,SCCRO4,Hybrid,Fat Body
-0.477620874,7.870793524,3.051063785,0.092044932,0.43515766,CG6356,Hybrid,Fat Body
0.498869404,5.407375472,3.052007003,0.092087322,0.43515766,CG9799,Hybrid,Fat Body
-0.507713724,7.869468048,3.050521593,0.092128367,0.43515766,CG16758,Hybrid,Fat Body
0.298611311,4.295407381,3.038107197,0.092643114,0.436011881,mus101,Hybrid,Fat Body
-0.332037365,4.668797229,3.037868241,0.092655292,0.436011881,CG6201,Hybrid,Fat Body
-0.16980766,8.405304684,3.036073692,0.092746807,0.436011881,Rpn6,Hybrid,Fat Body
-0.230003617,9.337711962,3.035824783,0.092759509,0.436011881,ppl,Hybrid,Fat Body
0.406183241,2.538015659,3.035032189,0.092799968,0.436011881,CG33635,Hybrid,Fat Body
-0.241843179,4.132309339,3.033381836,0.092884277,0.436011881,CG10209,Hybrid,Fat Body
-0.239825711,6.554849888,3.030927196,0.093009835,0.436011881,ATP6AP2,Hybrid,Fat Body
-0.430597804,3.959800215,3.03065204,0.093023922,0.436011881,Paip2,Hybrid,Fat Body
-0.20857627,5.200574233,3.028646861,0.093126653,0.436011881,Arp3,Hybrid,Fat Body
-0.231127919,10.01398058,3.02524347,0.093301316,0.436011881,CG33129,Hybrid,Fat Body
-0.446090448,2.770515038,3.024424239,0.093343415,0.436011881,M6,Hybrid,Fat Body
-0.341800751,8.321686885,3.02346142,0.093392921,0.436011881,Lpin,Hybrid,Fat Body
0.280972295,3.287887845,3.021261486,0.093506149,0.436011881,CG18542.CG32939,Hybrid,Fat Body
-0.230676252,5.233425489,3.020649671,0.093537667,0.436011881,CG32803,Hybrid,Fat Body
0.291488453,6.06230872,3.011083252,0.094032067,0.437905664,mRpL2,Hybrid,Fat Body
0.163825231,4.396946416,3.009208189,0.094129323,0.437948135,Sec5,Hybrid,Fat Body
-0.223246489,5.49764278,3.007465337,0.094219825,0.437959133,Vps2,Hybrid,Fat Body
0.3825218,5.152481927,2.998804773,0.094671031,0.438585693,Surf6,Hybrid,Fat Body
0.207255428,3.450952184,2.996587165,0.094786965,0.438585693,Prp3,Hybrid,Fat Body
0.327495159,4.402444602,2.9952437,0.094857279,0.438585693,Csl4,Hybrid,Fat Body
0.202303886,5.715492299,2.991769836,0.095039371,0.438585693,CG2794,Hybrid,Fat Body
-0.66122832,1.981639125,2.991216503,0.095068412,0.438585693,sprt,Hybrid,Fat Body
-0.299951218,5.331811294,2.989362766,0.095165779,0.438585693,CG8360,Hybrid,Fat Body
-0.29226983,6.14529747,2.989091929,0.095180014,0.438585693,Dcr-2,Hybrid,Fat Body
-0.507618063,3.600449312,2.988899846,0.095196539,0.438585693,Abp1,Hybrid,Fat Body
0.237738482,4.551319272,2.988647722,0.095203367,0.438585693,AspRS-m,Hybrid,Fat Body
1.392924594,2.386584408,2.996143021,0.095267076,0.438585693,ItgaPS4,Hybrid,Fat Body
-0.251536384,6.158195642,2.986326077,0.095325528,0.438585693,Rab5,Hybrid,Fat Body
-0.254464461,4.860361464,2.983230144,0.095488711,0.438930067,CG34159,Hybrid,Fat Body
0.282429521,5.220126115,2.980047064,0.095656821,0.439058649,AP-1mu,Hybrid,Fat Body
0.392483919,2.329600653,2.975973271,0.09587247,0.439058649,Samtor,Hybrid,Fat Body
-0.279085891,2.746061075,2.975065726,0.095920588,0.439058649,CG8032,Hybrid,Fat Body
-0.329351721,4.6772639,2.973561954,0.096000378,0.439058649,PAN3,Hybrid,Fat Body
1.437113264,2.710865493,2.984859998,0.096101784,0.439058649,RpS5b,Hybrid,Fat Body
-0.235754814,4.59614958,2.970970061,0.096138083,0.439058649,hob,Hybrid,Fat Body
0.18217248,5.007350274,2.970349182,0.096171103,0.439058649,Tbc1d8-9,Hybrid,Fat Body
0.460926735,6.418007529,2.970615935,0.09622356,0.439058649,CG9399,Hybrid,Fat Body
0.271966198,7.09630349,2.961896209,0.096621961,0.440023371,IleRS,Hybrid,Fat Body
-0.296651851,6.364541843,2.961517037,0.096642241,0.440023371,gem,Hybrid,Fat Body
0.162257618,5.940884345,2.96018721,0.096713409,0.440023371,mod(mdg4).pre-mod(mdg4)-T,Hybrid,Fat Body
0.210005701,7.157939706,2.958380616,0.096810187,0.440023371,KdelR,Hybrid,Fat Body
-0.340409961,3.397707494,2.957120525,0.096877756,0.440023371,mura,Hybrid,Fat Body
-0.373814422,2.966152575,2.955252656,0.096978014,0.440076486,Boot,Hybrid,Fat Body
0.180510674,6.279112459,2.947259514,0.097408398,0.440698179,CG11070,Hybrid,Fat Body
0.329308109,3.747276335,2.945002114,0.097530344,0.440698179,CG33964,Hybrid,Fat Body
-0.560474765,7.063674424,2.950484656,0.097535505,0.440698179,yellow-d,Hybrid,Fat Body
0.189398068,7.297636621,2.9404044,0.097779257,0.440698179,deltaCOP,Hybrid,Fat Body
0.904267559,1.066503871,2.940258452,0.09778717,0.440698179,CG31805,Hybrid,Fat Body
-0.665191896,8.783524551,2.947112777,0.097807207,0.440698179,GstD2,Hybrid,Fat Body
0.199664653,4.910755747,2.939670823,0.097819039,0.440698179,Cog6,Hybrid,Fat Body
-0.214032906,5.167233574,2.935961724,0.098020471,0.440698179,CG3907,Hybrid,Fat Body
-0.194270324,6.065000039,2.935368189,0.098052749,0.440698179,CG7789,Hybrid,Fat Body
0.367697432,6.562691451,2.935323092,0.098055202,0.440698179,Spn55B,Hybrid,Fat Body
0.490010404,4.716268897,2.935509468,0.098178997,0.440698179,RpI135,Hybrid,Fat Body
0.22106987,6.006262418,2.931416281,0.098267974,0.440698179,mRpL45,Hybrid,Fat Body
0.266136777,3.740548765,2.930716045,0.098306166,0.440698179,Rab8,Hybrid,Fat Body
0.249749833,4.370478809,2.92957041,0.098368688,0.440698179,drpr,Hybrid,Fat Body
0.315004561,8.897697585,2.928166691,0.098445357,0.440698179,Sec61gamma.CG8860.CG13426.Dsim_GD27473,Hybrid,Fat Body
0.241338211,6.133477697,2.923980341,0.098674418,0.441100483,Arf102F,Hybrid,Fat Body
0.229541057,7.687878769,2.923280566,0.098712767,0.441100483,CG8635,Hybrid,Fat Body
-0.269820839,3.229445601,3.009242329,0.098849187,0.441313215,CG12567,Hybrid,Fat Body
-0.352181358,7.211160108,2.917633064,0.099022887,0.441691856,Snx6,Hybrid,Fat Body
-0.333854436,2.703516865,2.908929844,0.099503005,0.442824876,yellow-d2,Hybrid,Fat Body
0.250645773,3.80891862,2.907112506,0.099603598,0.442824876,Cbp20,Hybrid,Fat Body
-0.355743758,3.000864074,2.906395725,0.099643305,0.442824876,MAPk-Ak2,Hybrid,Fat Body
0.153307796,5.175997205,2.906012195,0.099664558,0.442824876,lwr,Hybrid,Fat Body
-0.196712246,3.484436632,2.903999233,0.099776194,0.442824876,CG14182,Hybrid,Fat Body
0.458470774,2.934170243,2.902591215,0.099854366,0.442824876,Cdk2,Hybrid,Fat Body
0.233213732,4.150983487,2.899503484,0.100026042,0.442824876,Usp1,Hybrid,Fat Body
0.329638391,5.273778234,2.895008977,0.100276541,0.442824876,Pus1,Hybrid,Fat Body
0.310015488,5.24662882,2.894135775,0.100325293,0.442824876,Usp15-31,Hybrid,Fat Body
-0.408154723,2.406949427,2.893805106,0.100343761,0.442824876,Hs6st,Hybrid,Fat Body
0.201728861,3.590942238,2.892131077,0.100437319,0.442824876,PGAP3,Hybrid,Fat Body
0.33067546,5.921393146,2.891525034,0.100471215,0.442824876,r-l,Hybrid,Fat Body
0.181413684,4.828402023,2.890190164,0.100545919,0.442824876,mbo,Hybrid,Fat Body
-0.221758841,8.72360193,2.889715071,0.100572522,0.442824876,Sccpdh2,Hybrid,Fat Body
0.199015885,4.219163716,2.888414715,0.100645379,0.442824876,Neurl4,Hybrid,Fat Body
0.665696113,1.32844784,2.887390982,0.100702779,0.442824876,Pop5,Hybrid,Fat Body
-0.238188845,7.417833419,2.88341583,0.100926023,0.44318678,eIF4E1,Hybrid,Fat Body
0.553469391,2.922856374,2.881282002,0.101046094,0.44318678,wac,Hybrid,Fat Body
-0.122598389,10.79728987,2.877346338,0.101267987,0.44318678,eIF4A,Hybrid,Fat Body
-0.397609219,4.396071273,2.875715469,0.1013601,0.44318678,Hydr1,Hybrid,Fat Body
1.087257751,3.803946338,2.888783343,0.101404304,0.44318678,CG8306,Hybrid,Fat Body
-0.226226688,3.715221925,2.87443338,0.101432581,0.44318678,her,Hybrid,Fat Body
0.415566691,4.958936291,2.874258652,0.101442463,0.44318678,CG32344,Hybrid,Fat Body
0.349327897,5.711690351,2.871843256,0.101579193,0.44318678,Dis3,Hybrid,Fat Body
0.292999514,3.852985268,2.871691453,0.101587793,0.44318678,CG31643,Hybrid,Fat Body
0.254053581,4.874125702,2.868854876,0.101748651,0.443499163,Patj,Hybrid,Fat Body
-0.269221433,10.85124773,2.865529858,0.101937582,0.443588249,Tpi,Hybrid,Fat Body
0.27556747,2.350789512,2.86535319,0.101947631,0.443588249,CG17931,Hybrid,Fat Body
-0.196951922,7.259047625,2.861578904,0.102162605,0.444034611,mts,Hybrid,Fat Body
0.189005201,4.464323918,2.860416136,0.102228938,0.444034611,grau,Hybrid,Fat Body
0.298118166,4.657744617,2.849533182,0.102852203,0.446118816,RpIII128,Hybrid,Fat Body
0.290900141,3.371550449,2.848123029,0.102933282,0.446118816,mRpS33,Hybrid,Fat Body
0.239144838,5.564587135,2.843497095,0.103199778,0.446118816,nst,Hybrid,Fat Body
0.146678035,5.483759295,2.842090193,0.103280986,0.446118816,CG6015,Hybrid,Fat Body
0.412708235,5.525161902,2.841135868,0.103342589,0.446118816,Mys45A,Hybrid,Fat Body
0.680245737,1.580885168,2.839767502,0.103415215,0.446118816,wake,Hybrid,Fat Body
0.631263251,2.631440154,2.838667565,0.103478852,0.446118816,CG43326,Hybrid,Fat Body
1.354903219,6.349180357,2.854840913,0.10350488,0.446118816,ome,Hybrid,Fat Body
0.266346426,5.801123568,2.836502395,0.103604249,0.446118816,Elp3,Hybrid,Fat Body
-0.492748982,5.49473465,2.838180127,0.103689579,0.446118816,Ctr1B,Hybrid,Fat Body
0.184437446,4.444284069,2.834913812,0.103696364,0.446118816,Nab2,Hybrid,Fat Body
-0.734668951,2.665809558,2.915137618,0.104139233,0.447323107,CG15152,Hybrid,Fat Body
-0.391697868,2.908743364,2.825516756,0.104243197,0.447323107,ABCA,Hybrid,Fat Body
0.325911557,3.91659596,2.825462582,0.104246359,0.447323107,CG12056,Hybrid,Fat Body
-0.256603789,4.522081019,2.821548269,0.10447513,0.447742852,CG4558,Hybrid,Fat Body
0.37967317,4.297487825,2.820706675,0.104524393,0.447742852,CG5800,Hybrid,Fat Body
-0.261923875,3.310394918,2.81807398,0.10467867,0.447956431,Tgi,Hybrid,Fat Body
-0.310238812,6.931825973,2.815231335,0.104845546,0.447956431,Dip-C,Hybrid,Fat Body
0.352550351,5.863413473,2.81492023,0.104863828,0.447956431,CG1785,Hybrid,Fat Body
0.40056777,4.536566119,2.811584914,0.105060058,0.447956431,Smyd5,Hybrid,Fat Body
0.250623672,5.09837208,2.811401071,0.105070886,0.447956431,mRpL38,Hybrid,Fat Body
-0.335638857,6.986092952,2.810649739,0.105115154,0.447956431,Cyp6a17.Cyp6a23,Hybrid,Fat Body
-0.267166103,3.832414464,2.807462846,0.105303161,0.448091917,E(var)3-9,Hybrid,Fat Body
0.199316295,5.115890387,2.805928661,0.105393807,0.448091917,wuho,Hybrid,Fat Body
0.443684059,4.596889821,2.80532216,0.105486059,0.448091917,Mat89Ba,Hybrid,Fat Body
0.383371737,5.778388952,2.804003928,0.105507656,0.448091917,CG6937,Hybrid,Fat Body
-0.256042185,5.339514462,2.799416801,0.10577956,0.448594035,enc,Hybrid,Fat Body
-0.185156149,6.906395725,2.798864388,0.10581236,0.448594035,tzn,Hybrid,Fat Body
1.230158847,1.363059109,2.79679926,0.105935079,0.448594035,CG10126,Hybrid,Fat Body
-0.876118518,1.54876726,2.795926393,0.105986999,0.448594035,CG8641,Hybrid,Fat Body
-0.150649881,4.645164726,2.794244638,0.106087115,0.448635637,Hira,Hybrid,Fat Body
-0.202660795,7.286949071,2.791211952,0.106267929,0.449018147,veil.NT5E-2.Dsim_GD11274,Hybrid,Fat Body
0.226473013,4.880896785,2.787479214,0.106490972,0.449426365,Apf,Hybrid,Fat Body
-0.258239319,4.156277663,2.785287435,0.106622189,0.449426365,Pkn,Hybrid,Fat Body
-0.381884163,3.452366917,2.784115365,0.106692435,0.449426365,sog,Hybrid,Fat Body
0.213310588,3.179927507,2.782489193,0.106789986,0.449426365,morgue,Hybrid,Fat Body
0.295693246,2.483703192,2.779094547,0.106993957,0.449426365,Sin1,Hybrid,Fat Body
0.224433113,5.66570295,2.776929615,0.107124274,0.449426365,Mccc2,Hybrid,Fat Body
0.293458308,4.246157011,2.775447935,0.107213569,0.449426365,Fic,Hybrid,Fat Body
0.331535112,5.066426916,2.774911057,0.107245946,0.449426365,CG18178,Hybrid,Fat Body
0.39316018,6.183917881,2.774911027,0.107245948,0.449426365,Tsr1,Hybrid,Fat Body
-1.208765308,1.654995176,2.775223224,0.107269002,0.449426365,Gat,Hybrid,Fat Body
0.367078861,2.851276994,2.771783904,0.107434756,0.449519595,Mt2,Hybrid,Fat Body
0.263857656,7.433678723,2.771164778,0.107472183,0.449519595,Apt1,Hybrid,Fat Body
0.374713802,2.342171783,2.765422517,0.10782003,0.450595229,Alh,Hybrid,Fat Body
0.197788243,6.113085719,2.760717834,0.108105994,0.451097291,nmd,Hybrid,Fat Body
0.562782688,4.121723869,2.762514224,0.108183913,0.451097291,CG31324,Hybrid,Fat Body
0.729439,3.438329484,2.760690987,0.108472475,0.451097291,CG5535,Hybrid,Fat Body
-0.286655857,5.380127367,2.754553307,0.108482022,0.451097291,Usp10,Hybrid,Fat Body
0.302649314,4.797263955,2.751639671,0.108660277,0.451097291,mRpL40,Hybrid,Fat Body
-2.443662064,3.643234362,2.767600166,0.108685254,0.451097291,CG6034,Hybrid,Fat Body
0.280975511,4.989855436,2.751110689,0.108692676,0.451097291,Sirt1,Hybrid,Fat Body
0.329320931,2.418482657,2.749017719,0.108820977,0.451097291,NKAIN,Hybrid,Fat Body
0.27143924,4.725782053,2.748497009,0.108852924,0.451097291,Ts,Hybrid,Fat Body
0.308076531,7.686056909,2.746667793,0.108965238,0.451097291,CG9281,Hybrid,Fat Body
0.494382036,1.624479975,2.743187263,0.109179313,0.451097291,pck,Hybrid,Fat Body
2.470570676,-0.116127026,2.742758582,0.109205713,0.451097291,CG5194,Hybrid,Fat Body
-0.153382131,5.521001937,2.74261348,0.109214651,0.451097291,ZnT49B,Hybrid,Fat Body
-0.220575645,9.472020987,2.742023099,0.109251025,0.451097291,Gdi,Hybrid,Fat Body
-0.974083989,6.042995419,2.75427175,0.109301899,0.451097291,CG11899,Hybrid,Fat Body
0.212499565,5.110062498,2.733694669,0.109765649,0.452635279,Tfb1,Hybrid,Fat Body
0.286019339,3.497707601,2.730728421,0.109949615,0.452688421,HSPC300,Hybrid,Fat Body
