"dmel_gene","logFC.cis","logCPM.cis","F.cis","PValue.cis","FDR.cis","logFC.trans","logCPM.trans","F.trans","PValue.trans","FDR.trans","logFC.total","logCPM.total","F.total","PValue.total","FDR.total","Category","Category.factor","Cat.main.factor","Cat.main","sub.cat"
"CG12795",0.251253802985878,3.92890849327727,0.245400055562946,0.623413632558241,0.999954519800281,-1.2234723590521,3.92890849327727,3.16881516227683,0.0836974214667689,0.727084767951704,-0.972218556066219,3.92890849327727,4.39069882001963,0.0434011724672121,0.288710326063311,"Conserved",7,7,"Conserved","Conserved"
"CG12811",-0.0427407838513678,7.14232234571837,0.0385690822651365,0.84542239334605,0.999954519800281,-0.871582157740948,7.14232234571837,8.05987634033518,0.00743278568682753,0.529607768501382,-0.914322941592315,7.14232234571837,17.7870347273996,0.000161791016194398,0.02128009146074,"Ambiguous_total.but.no.cis.or.trans",6,6,"Ambiguous","Ambiguous"
"CG12818",0.890158337918058,2.25111829070497,3.11116069524382,0.086344263180067,0.999954519800281,-1.2744401062601,2.25111829070497,3.45867495352821,0.0712054749891115,0.722709266790148,-0.38428176834204,2.25111829070497,0.682652807733276,0.433504273400145,0.762686631636075,"Conserved",7,7,"Conserved","Conserved"
"CG12825",0.181814240382075,4.88309560505437,0.485665070180244,0.490396403773938,0.999954519800281,-0.586893859092902,4.88309560505437,2.62532944020805,0.114002243777465,0.769816852379566,-0.405079618710827,4.88309560505437,2.59680985626405,0.11591683408755,0.453289274147234,"Conserved",7,7,"Conserved","Conserved"
"CG12868",-0.0124944538366953,3.7126978616864,0.00144579289678113,0.993562820416099,0.999954519800281,-0.793825435907286,3.7126978616864,4.65422294608262,0.037809553145488,0.685677626204124,-0.806319889743981,3.7126978616864,10.2601062360217,0.00286442299622301,0.0940933795106132,"Conserved",7,7,"Conserved","Conserved"
"CG12883.Dsim_GD21346",0.466351845687668,4.52845708049451,5.31281143226756,0.0271166737076777,0.999954519800281,-0.432085893163526,4.52845708049451,2.32120547837981,0.136461771997784,0.78038200532124,0.0342659525241425,4.52845708049451,0.0301946726733149,0.863034244384876,0.970230126775667,"Conserved",7,7,"Conserved","Conserved"
"CG12895",0.176163799044607,3.13512815126284,0.329411111619806,0.569617188102139,0.999954519800281,-0.673798816076075,3.13512815126284,2.62833617825399,0.113802517300233,0.769816852379566,-0.497635017031468,3.13512815126284,3.15099374428289,0.0844374007072324,0.394140154710851,"Conserved",7,7,"Conserved","Conserved"
"CG12926",0.479484896948936,7.31876744923056,0.269345641150032,0.607228027437417,0.999954519800281,1.4096954459883,7.31876744923056,1.11510620692055,0.298630564369675,0.871322685007327,1.88918034293724,7.31876744923056,3.76918998849936,0.0607680617658034,0.341352976595075,"Conserved",7,7,"Conserved","Conserved"
"CG12929",0.0137334044287957,3.32981943220205,0.00298706005810393,0.956719889861794,0.999954519800281,-0.273891035807139,3.32981943220205,0.618569085175942,0.436787322122742,0.908577016562556,-0.260157631378343,3.32981943220205,1.16496971326274,0.287700719268961,0.646286109424714,"Conserved",7,7,"Conserved","Conserved"
"CG12935",-0.0194327587348994,3.91102333679905,0.00457932722204364,0.946426650990138,0.999954519800281,0.211188511220629,3.91102333679905,0.285843214609962,0.596222550142175,0.948943669588532,0.191755752485729,3.91102333679905,0.501979053470724,0.48324870315677,0.793210281817121,"Conserved",7,7,"Conserved","Conserved"
